,Date,TB_Recycle_Charge,NorthTC_Charge,North_Flush_Pressure,North_Out_Temp,SouthTA_Recycle_Charge,SouthTC_Charge,South_Flush_Pressure,South_Out_Temp,South_Water_Return_Temp,South_Water_Return_PH,Out_Delta_Temp
0,2022-07-15 13:00:00,2129.64624,2675.764893,154.651001,98.29890442,6399.555664,2656.32959,143.763855,101.0686264,83.57925415,6.6152215,-2.765020609
1,2022-07-15 06:00:00,2272.0,2525.604736,154.9970703,94.09553528,6395.504883,2514.057617,145.5339355,97.15179443,80.87692261,6.616475582,-3.041529655
2,2022-07-14 13:00:00,2201.021484,2205.657471,154.587738,97.24479675,5933.965332,2414.575195,145.1560974,101.5997391,85.2561264,6.553259373,-4.411693096
3,2022-07-14 06:00:00,2298.876953,2419.37085,153.0914307,94.88616943,5902.112793,2375.452881,143.6205597,97.67050171,82.32585144,6.557726383,-2.753258467
4,2022-07-13 13:00:00,2269.168213,2569.280518,149.634552,99.74843597,5749.19873,2567.080566,141.7488098,102.5134277,86.02752686,6.56847477,-2.850717783
5,2022-07-13 06:00:00,2296.514893,2796.850098,153.9134369,96.28433228,5783.811523,2694.436035,144.8303223,98.89122772,82.81827545,6.570189476,-2.566179037
6,2022-07-12 13:00:00,1986.386841,1607.221069,116.7490082,92.93876648,6331.855957,2398.480957,116.6381531,100.0654907,84.14706421,6.56918478,-7.04203558
7,2022-07-12 06:00:00,2309.715088,2645.928711,145.1145172,96.92016602,6539.573242,2692.12915,138.4632111,99.91699219,82.89779663,6.55833149,-2.960924149
8,2022-07-11 13:00:00,2299.804688,2988.012207,148.0049133,99.04296875,6431.368164,3031.110107,141.9822693,101.8423462,83.83346558,6.512125015,-2.809577227
9,2022-07-11 06:00:00,2313.606201,2832.299316,148.0808258,94.35476685,6453.387695,2794.85498,142.0116425,97.19581604,80.6350708,6.493562222,-2.926249266
10,2022-07-10 13:00:00,2295.806885,2538.186768,151.5906677,99.3269577,6428.966797,2660.552246,143.8363342,102.538559,86.23136139,6.508944511,-3.070630074
11,2022-07-10 06:00:00,2345.141602,2721.600586,155.2444458,98.25592041,6450.285156,2699.795166,146.9291687,101.4317322,85.31594086,6.51820612,-3.171291351
12,2022-07-09 13:00:00,2336.494385,2891.922363,141.647522,101.1198425,6448.794434,2994.448242,136.1558838,104.1301041,86.92008972,6.52755022,-3.073712826
13,2022-07-09 06:00:00,2369.328369,2432.723145,145.395401,97.3526001,6529.932129,2458.779541,143.7163086,100.4010086,84.04154205,6.518818378,-2.926417112
14,2022-07-08 13:00:00,2365.652344,2655.507324,141.726944,100.7907181,6500.510742,2781.118408,140.5514984,103.7851028,86.5258255,6.512223721,-3.058992386
15,2022-07-08 06:00:00,2401.428223,2210.950439,146.3623047,95.11566162,6474.868652,2187.96167,144.5579529,98.60229492,83.3282547,6.517710686,-3.548676968
16,2022-07-07 13:00:00,2367.050049,2409.260742,145.1911926,98.73504639,6513.475586,2549.913086,145.4582214,101.5441895,85.35308838,6.512213707,-2.665286779
17,2022-07-07 06:00:00,2414.503418,2334.507568,147.0975189,95.28691864,6508.936035,2456.009766,144.2409515,98.28565979,83.13258362,6.527048111,-3.055792809
18,2022-07-06 13:00:00,2388.161377,2824.400635,143.2081299,100.539299,6525.554199,2915.998779,142.9266052,103.500267,87.16855621,6.520174503,-2.95524168
19,2022-07-06 06:00:00,2404.220703,2226.517578,139.9665833,96.07172394,6501.810059,2184.540039,139.7467346,99.52097321,84.6055069,6.526091576,-3.245554447
20,2022-07-05 13:00:00,2396.502686,2255.220703,147.4501343,99.78373718,6486.11377,2307.305908,143.1668549,103.2314072,87.95837402,6.534704208,-3.469110012
21,2022-07-05 06:00:00,2407.92627,2855.968018,141.1857605,98.29124451,6565.196289,2897.493164,138.5971069,101.3078384,84.84931946,6.508298397,-3.12388587
22,2022-07-04 13:00:00,2395.827393,2856.515137,117.7441559,101.8060379,6597.453613,3067.762695,119.4109955,104.9246216,88.05473328,6.533775806,-3.026134014
23,2022-07-04 06:00:00,2403.582764,2430.99707,138.8956757,98.90258789,6551.986816,2419.807373,136.4270477,101.7681961,85.01455688,6.558731556,-2.966770411
24,2022-07-03 13:00:00,2358.718994,2698.504639,135.980484,100.3794403,6578.120605,2847.989746,134.9286346,103.3233719,86.31215668,6.54986763,-2.973476171
25,2022-07-03 06:00:00,2400.32959,2394.51123,142.413147,98.09913635,6577.958496,2447.53418,140.4533386,100.9417267,84.24949646,6.583949566,-2.917176485
26,2022-07-02 13:00:00,2414.501221,2646.967041,138.9713287,99.65616608,6564.624023,2723.586182,134.8673553,102.5060043,86.52534485,6.555583954,-2.808169127
27,2022-07-02 06:00:00,2408.711182,2984.55127,134.6588135,98.55377197,6517.941406,3170.236328,132.0739746,101.6790771,84.31076813,6.536746502,-3.134536266
28,2022-07-01 13:00:00,2399.748291,2747.35791,144.1673279,100.5761719,6473.206055,2866.554199,141.5908813,103.5443192,85.01998901,6.496972561,-2.966871023
29,2022-07-01 06:00:00,2419.342041,2576.531494,145.9920197,95.80515289,6541.192871,2538.546387,143.8977509,98.28674316,81.76187897,6.507770061,-2.422665119
30,2022-06-30 13:00:00,2405.212402,2636.986572,146.0451813,100.1631699,6559.3125,2669.706543,143.9117432,103.3467636,84.99329376,6.538682461,-3.318602324
31,2022-06-30 06:00:00,2423.796631,2687.886475,151.7784119,95.02441406,6542.864258,2736.945068,148.2660217,97.72285461,81.04736328,6.558331966,-2.756431818
32,2022-06-29 13:00:00,2413.73291,2677.43042,136.0630035,100.1554871,6554.862305,2840.654541,134.162323,103.117836,85.10391235,6.579886436,-2.907389164
33,2022-06-29 06:00:00,2414.688232,2674.961426,140.1017456,97.23205566,6484.787598,2661.231934,137.2928619,100.1861572,82.63906097,6.582760811,-2.9850564
34,2022-06-28 13:00:00,2411.258545,2786.884033,143.3927612,101.4675446,6555.267578,2711.228516,140.0654449,104.6317062,85.51000214,6.551119804,-3.131243467
35,2022-06-28 06:00:00,2437.947021,2858.884033,134.7174988,97.3780899,6554.087402,2683.865479,138.376358,100.4587326,82.23266602,6.557085037,-3.078782558
36,2022-06-27 13:00:00,2422.0,2938.004883,143.1503296,98.98712921,6503.140625,2821.330322,143.8804626,101.953125,83.40240479,6.551696301,-2.980693579
37,2022-06-27 06:00:00,2409.585449,2626.33252,142.0799255,94.58007813,6007.193848,2469.414795,142.1379089,96.86798096,79.9395752,6.557859421,-2.302619934
38,2022-06-26 13:00:00,2245.21875,1952.06543,148.4653473,97.26679993,6792.314453,1696.823242,144.7052612,98.75114441,82.99604034,6.645718098,-1.477534175
41,2022-06-18 13:00:00,2119.016357,2303.122314,147.4038391,97.19226074,6341.057617,2283.112061,144.9436188,100.1117477,84.23947906,6.581310272,-2.96392417
42,2022-06-18 06:00:00,2261.071777,1977.533936,143.7103271,93.93091583,6428.103516,1941.723877,141.6492462,96.96642303,81.37293243,6.677844048,-3.024963856
43,2022-06-17 13:00:00,2053.390381,2807.137207,152.6667328,94.38477325,6004.144531,2300.784424,151.3773651,94.95239258,79.41030121,6.685007095,-0.539097369
44,2022-06-17 06:00:00,2240.005615,2707.477539,142.4204559,95.84503174,6417.810059,2640.859375,141.0522461,98.9115448,81.55263519,6.70771265,-3.038712978
45,2022-06-16 13:00:00,2070.442139,2579.443359,146.2863922,98.57613373,6389.613281,2549.594727,145.0395508,101.5394669,84.23454285,6.681070805,-2.989444971
46,2022-06-16 06:00:00,2253.460693,2550.209717,145.2463074,97.86347198,6396.830078,2509.793701,143.9758301,101.0620956,83.89717102,6.682864189,-3.185462475
47,2022-06-15 13:00:00,2141.072021,2602.367188,143.9064026,100.0182648,6392.186523,2565.679688,142.8760529,103.0310135,85.78420258,6.471432686,-3.070887804
48,2022-06-15 06:00:00,2243.367188,2659.643799,141.6058807,99.12623596,6421.084473,2590.644043,141.0142212,102.1526108,85.35837555,6.471451759,-2.948812723
49,2022-06-14 13:00:00,2139.708008,2677.813232,143.8217773,100.9801254,6386.416016,2614.720703,142.5445557,103.9287338,86.68019867,6.279345512,-2.998595238
50,2022-06-14 06:00:00,2277.252197,2618.276123,143.1706085,99.2365036,6411.361816,2544.51709,142.3076019,102.2111511,85.20032501,6.368430138,-2.973608971
51,2022-06-13 13:00:00,2133.403809,2610.001465,141.6730957,98.78133392,6411.503906,2568.910889,141.1151886,101.7044144,84.95318604,6.483463287,-2.962960958
52,2022-06-13 06:00:00,2239.379883,2639.690186,144.9257507,95.49993134,6369.61084,2635.688721,143.6252594,98.65011597,81.68983459,6.405617237,-3.200973988
53,2022-06-12 13:00:00,2045.631348,2578.399902,140.9957886,99.36299896,6410.389648,2575.736328,140.3605194,102.3720398,85.60943604,6.450201988,-3.067991734
54,2022-06-12 06:00:00,2234.088135,2601.372314,145.2476501,95.76263428,6435.640625,2590.296143,144.2202301,98.77024841,82.38515472,6.469890594,-3.023092508
55,2022-06-11 13:00:00,2046.743774,2581.673096,143.4448242,98.27006531,6513.89502,2590.048828,142.7454681,101.2329178,84.89685059,6.501430988,-2.939703941
56,2022-06-11 06:00:00,2222.714111,2584.404541,144.026947,94.63816071,6489.598633,2615.592041,143.9341278,97.8554306,82.12890625,6.449317455,-3.158396959
57,2022-06-10 13:00:00,2086.920166,2867.155518,143.2365417,101.3132782,6483.445313,2826.051514,142.2597198,104.478157,86.36474609,6.439852238,-2.994385004
58,2022-06-10 06:00:00,2267.407227,2854.297607,143.2492523,97.03105164,6464.08252,2794.691162,142.3093109,100.0846329,82.54465485,6.515202999,-3.000296354
59,2022-06-09 13:00:00,2072.158691,2946.44043,132.0743561,102.7206421,6491.321289,2888.597656,132.1430206,105.796814,88.23699951,6.495553017,-3.067321777
60,2022-06-09 06:00:00,2312.919434,2765.711914,143.907547,97.77679443,6530.818848,2717.571289,143.3563232,100.6210327,82.29065704,6.414021492,-2.880273342
61,2022-06-08 13:00:00,2233.930176,2425.138428,138.9230652,98.86390686,6479.42041,2443.010498,139.4317627,101.8712387,83.82415771,6.478690147,-2.953058243
62,2022-06-08 06:00:00,2199.946533,2371.224854,143.1332855,97.20507813,6506.571777,2484.528564,142.3749237,100.1074295,83.35840607,6.5184412,-3.036710262
63,2022-06-07 13:00:00,2130.397949,2331.592773,145.3338623,99.27093506,6295.947754,2456.140625,144.2398071,102.2420197,86.22787476,6.529280186,-2.990893602
64,2022-06-07 06:00:00,2259.688721,2131.212402,147.3016663,92.83950806,6382.277832,2251.687744,145.8515167,95.6388855,80.71792603,6.528866291,-2.81826067
68,2022-06-05 06:00:00,2175.009277,2004.019531,146.4546204,93.29193115,6222.060547,1963.232788,145.375824,96.22039795,80.87860107,6.453829288,-2.919583559
69,2022-06-04 13:00:00,2115.457764,1931.702881,144.5147858,92.39896393,6441.552246,2069.997314,144.7300568,95.29157257,80.75391388,6.398098946,-2.919117928
70,2022-06-04 06:00:00,2262.741211,2270.757568,143.6021729,91.24267578,6514.708496,2282.466309,142.9984436,94.22981262,77.84576416,6.431271553,-2.969673157
71,2022-06-03 13:00:00,2460.409668,2289.135498,143.5979156,95.14572144,6523.021973,2300.644043,143.4586792,98.1516037,81.37359619,6.454801559,-3.011666059
73,2022-06-02 13:00:00,2418.255859,2532.720703,146.3331299,94.80438232,6577.88916,2609.684082,145.5064697,97.61657715,80.64300537,6.364925385,-2.899341345
74,2022-06-02 06:00:00,2451.281006,2503.586182,147.3503113,92.0930481,6638.566895,2545.605713,146.2978363,95.11863708,78.65753174,6.370697498,-3.03789711
75,2022-06-01 13:00:00,2192.883301,2490.019531,145.5151215,98.22222137,6592.466309,2578.460693,144.98349,101.1724396,84.63778687,6.334450722,-3.014194489
76,2022-06-01 06:00:00,2284.333008,2579.145752,146.9027863,97.76164246,6498.400391,2680.656006,146.6752319,100.8208237,84.55587006,6.378363609,-3.019512653
77,2022-05-31 13:00:00,2160.401855,2614.828857,144.8743896,100.1559525,6629.312988,2681.753174,144.2344666,103.2147217,86.53381348,6.35902071,-3.044717312
78,2022-05-31 06:00:00,2240.265625,2579.789307,143.3300018,99.25049591,6591.496582,2743.881836,142.8678589,102.2509766,85.68756104,6.369089603,-3.007201195
79,2022-05-30 13:00:00,2136.35083,2583.615723,146.1032867,96.21312714,6608.142578,2647.20166,145.8693237,98.98789215,82.04335785,6.310898304,-2.826091051
80,2022-05-30 06:00:00,2277.679443,2582.561035,144.151947,96.71437836,6610.890625,2673.48877,144.0429688,99.63129425,83.3783493,6.381047726,-2.927591324
81,2022-05-29 13:00:00,2027.046143,2723.452393,143.5092316,98.91421509,6351.248047,2725.641113,143.3283539,101.8984528,84.51335144,6.365589142,-3.046913624
82,2022-05-28 13:00:00,2075.564697,2785.030029,142.2103882,99.9508667,6977.491211,2851.450684,142.7093506,102.8210449,85.06409454,6.320473671,-2.887336254
83,2022-05-28 06:00:00,2291.18042,2826.101074,141.1979675,98.04505157,6977.87207,2896.810303,141.5176392,101.1053543,83.53455353,6.360944748,-3.034240484
84,2022-05-27 13:00:00,2068.702637,2848.762451,142.3544617,100.1391678,6494.108887,2862.562012,142.5567627,103.1300964,84.90539551,6.41336298,-2.966450691
85,2022-05-27 06:00:00,2361.387695,2852.025635,146.1537628,90.98816681,6497.296387,2755.490479,146.7253418,94.08203888,76.68477631,6.455343723,-3.07896018
86,2022-05-26 13:00:00,2135.346191,2606.547852,143.1470947,91.9115448,6504.245605,2616.009277,143.5909271,94.89028931,77.7696228,6.444358349,-2.98696804
87,2022-05-26 06:00:00,2317.971191,2640.731445,143.1478577,89.12934113,6483.884766,2622.133301,143.6433716,92.19734192,75.95703125,6.459600449,-3.074079752
88,2022-05-25 13:00:00,2278.167725,2698.166748,146.7081757,89.36004639,6469.998047,2663.539307,146.6128082,92.45198822,76.37430573,6.506463051,-2.924239159
89,2022-05-25 06:00:00,2469.696045,2772.118164,145.2840118,88.08695984,6514.900879,2782.356201,145.3654022,91.17584229,75.69580078,6.463313103,-3.0422194
90,2022-05-24 13:00:00,2383.673096,2841.940918,146.6464386,91.84310913,6717.017578,2822.81958,146.6594086,94.79452515,78.56523895,6.462564468,-2.953526258
91,2022-05-24 06:00:00,2280.615967,2781.795898,142.2485352,94.47161865,6700.048828,2879.664551,142.7093506,97.30476379,81.04708099,6.45319891,-3.012985468
92,2022-05-23 13:00:00,2240.021484,2965.557617,142.8617554,102.0786591,7113.743164,2827.181396,143.920578,104.7496033,84.13968658,6.489572048,-2.713042498
93,2022-05-23 06:00:00,2376.557129,3192.078857,144.8296814,96.43860626,7097.645508,2859.722168,146.124527,99.55973053,78.07169342,6.499129295,-3.103519201
94,2022-05-22 13:00:00,2414.291504,3164.0625,144.4349365,97.0413208,7121.114258,2918.615967,144.782074,100.2563477,78.32717896,6.508416176,-3.209357738
95,2022-05-22 06:00:00,2474.704834,3395.959961,141.8809814,96.75636292,7106.948242,3014.912598,143.3363037,99.72839355,77.84385681,6.547929287,-3.02091074
96,2022-05-21 13:00:00,2288.853516,3056.89209,143.9493866,96.08521271,6558.140625,2801.849365,144.8251038,99.05639648,77.79037476,6.509558678,-2.928069353
97,2022-05-21 06:00:00,2338.737549,2699.221436,143.839386,91.03942871,6526.023438,2571.954346,144.5208282,93.97451019,75.17079926,6.610095501,-2.94990325
98,2022-05-20 13:00:00,2038.082886,2590.64209,142.82341,95.60430145,6516.167969,2564.083252,144.5028381,98.60061646,79.3863678,6.572905064,-2.872941256
99,2022-05-20 06:00:00,2262.425781,2590.863525,143.6448975,98.96855927,6571.125977,2476.667969,146.0765228,101.7800903,83.24546814,6.618432999,-2.860334396
100,2022-05-19 13:00:00,1959.70459,2708.573486,154.1534424,97.11792755,6395.754395,2602.083008,155.3527832,100.1635818,80.82336426,6.688427448,-3.013441801
101,2022-05-19 06:00:00,2286.007568,2633.785645,145.8534241,95.08758545,6362.422363,2523.760254,149.2424011,98.19519043,79.68933105,6.627389431,-3.120290279
102,2022-05-18 13:00:00,1993.240356,2980.66626,145.2884674,98.23939514,6500.744629,2761.282959,147.3293304,101.0259018,80.1523819,6.608552456,-2.991196632
103,2022-05-18 06:00:00,2241.256592,2604.91333,146.1950989,94.31610107,6496.310547,2440.272949,147.5976257,97.2872467,78.66693878,6.610429764,-2.948242426
104,2022-05-17 13:00:00,2015.425903,2571.560791,145.2836914,98.66585541,6384.499512,2435.685547,147.1954346,101.9265747,82.61779785,6.622346878,-3.292517662
105,2022-05-17 06:00:00,2177.847168,2666.572266,141.7009277,98.11279297,6435.32959,2489.057373,143.6548157,101.1697388,81.37496948,6.624403954,-3.039611578
106,2022-05-16 13:00:00,2242.429199,2773.621338,139.9008484,99.36941528,6480.248047,2667.861816,142.0894012,102.2369919,84.03566742,6.681286812,-2.836482048
107,2022-05-16 06:00:00,2358.424561,2588.041504,144.2353516,97.14090729,6266.768555,2489.413574,146.4269714,100.2492599,82.97425079,6.677298069,-3.056549549
108,2022-05-15 13:00:00,2157.906982,2390.591309,148.5080719,96.77032471,6417.552734,2256.439941,150.2780914,99.75769806,82.06497192,6.765963554,-2.851431847
109,2022-05-15 06:00:00,2320.175293,2595.2854,146.7834473,94.49310303,6451.086914,2461.053711,148.8861084,97.52182007,79.75585938,6.804191113,-3.03029561
110,2022-05-14 13:00:00,2141.117188,2719.672363,142.963089,101.3387146,6296.704102,2631.512207,144.7760315,104.2851791,84.5376358,6.809847832,-2.915974617
111,2022-05-14 06:00:00,2377.899414,2464.358643,142.9897919,95.14337921,6543.28125,2407.988281,144.7416992,98.13932037,80.54250336,6.789538383,-2.98439455
112,2022-05-13 13:00:00,2268.692139,2618.858887,147.6750641,96.80348969,6176.54834,2421.689941,150.6607056,99.70042419,81.73899078,6.835921764,-2.877970934
113,2022-05-13 06:00:00,2335.314941,2437.69165,144.0813751,91.3468399,6013.180664,2327.905273,147.1425323,94.58069611,77.7557373,6.864528179,-3.132539272
114,2022-05-12 13:00:00,2305.952637,2744.845947,141.5891724,98.96240234,5988.508301,2593.777344,142.3751831,101.9775467,83.86512756,6.835590363,-2.973206758
115,2022-05-12 06:00:00,2358.494629,2343.72998,144.3164825,96.26068115,6122.401855,2176.275391,147.3945618,99.3337326,82.09014893,6.922031879,-3.0987854
117,2022-05-11 06:00:00,2419.727295,1773.053223,150.0294952,88.0634079,6192.499512,1887.178345,153.887558,90.70192719,78.77197266,6.93615675,-2.690803766
118,2022-05-10 13:00:00,2271.057129,2487.064453,148.8342285,102.7282715,6547.449219,2499.053223,153.011322,105.8197098,88.34991455,6.964691162,-3.179276228
119,2022-05-10 06:00:00,2346.221924,2304.450928,145.6871033,99.6963501,6492.568359,2324.844482,149.7650146,102.6275711,86.81640625,6.973979473,-3.11486721
120,2022-05-09 13:00:00,2232.990234,2762.897217,147.486618,92.37366486,6424.205078,2484.702881,151.2687073,94.1571579,77.35478973,6.919063568,-1.765225649
121,2022-05-09 06:00:00,2363.969238,2773.687012,145.3494415,96.61946869,6407.213867,2477.2229,149.2450104,98.53431702,81.86340332,6.939679623,-2.021443844
122,2022-05-08 13:00:00,2247.901855,2711.251465,142.1367645,96.28062439,6503.041504,2536.731445,145.1850891,98.45205688,81.40991211,6.919930458,-2.113559008
123,2022-05-08 06:00:00,2374.490234,2524.907471,147.504425,95.77016449,6527.029297,2472.677734,151.5206604,98.80976105,82.29543304,6.866993904,-3.03070879
124,2022-05-07 13:00:00,2234.744385,2448.255127,146.4098663,93.91448975,6601.348145,2459.321045,151.5380859,96.84407806,80.00640869,6.95513773,-2.920894384
125,2022-05-07 06:00:00,2420.602539,2526.161865,147.5278168,94.19861603,6562.060547,2420.223633,151.6461639,97.05617523,80.65653229,6.955245495,-3.144953966
126,2022-05-06 13:00:00,2350.227295,2443.98584,144.1027374,94.24959564,6449.407715,2359.446045,148.042038,97.34955597,80.53474426,6.995542049,-3.067904949
127,2022-05-06 06:00:00,2477.939697,2583.490234,141.4276733,92.0379715,6511.395996,2487.986328,145.5806122,95.27307892,79.15000916,6.973006725,-3.121560335
128,2022-05-05 13:00:00,2420.681641,2531.05835,149.5479584,93.85848999,6478.824707,2416.16333,153.5423279,96.84967041,80.46478271,7.103221416,-3.01211524
129,2022-05-05 06:00:00,2475.24707,2543.813477,144.1146851,90.67612457,6482.233398,2440.246094,147.9827881,93.60916138,77.07336426,7.109723091,-2.921030283
130,2022-05-04 13:00:00,2377.303955,2558.255859,145.4696655,96.30126953,6385.538574,2455.732666,149.6009827,99.09057617,83.21685791,7.107998371,-3.055500507
131,2022-05-04 06:00:00,2483.035156,2481.889893,146.4078217,92.51993561,6293.928223,2430.861084,151.2077332,95.458992,80.47769928,7.12551403,-3.052226305
132,2022-05-03 13:00:00,2507.0,2578.863037,146.2090759,90.950737,6320.071289,2501.114014,150.5300751,93.78407288,79.05441284,7.139844418,-2.933813095
133,2022-05-03 06:00:00,2485.535889,2754.751465,144.0313263,92.5692749,6485.098633,2681.556885,148.4693146,95.53034973,79.77823639,7.125740528,-2.970457077
134,2022-05-02 13:00:00,2354.985596,3030.163818,139.1204071,96.05708313,6710.499512,2970.729492,141.1906281,99.03447723,81.51689148,7.139926434,-2.901686907
135,2022-05-02 06:00:00,2454.071045,2967.72998,143.1503296,96.4050293,7057.769531,2884.549805,147.2549438,99.39881134,83.07495117,7.20353651,-2.941562653
136,2022-05-01 13:00:00,2438.007813,2970.56958,143.0459137,98.36917877,7108.259766,2781.716553,147.2834473,101.3092117,83.04008484,7.160614491,-2.922152996
137,2022-05-01 06:00:00,2721.306152,3080.63501,144.0402985,94.14351654,7103.644043,2841.719971,148.5513153,97.15467072,79.84248352,7.229763031,-2.979641438
138,2022-04-30 13:00:00,2458.328369,2958.95459,140.9339905,96.62837219,6497.201172,2542.435547,144.6723938,97.57505798,81.47583008,7.147806168,-1.09819603
139,2022-04-30 06:00:00,2532.665771,3032.000244,146.8285217,94.12304688,6492.618164,2541.400879,150.9140472,95.19886017,79.43466949,7.132220268,-1.042090058
140,2022-04-29 13:00:00,2337.158203,3042.073242,147.808075,93.01757813,6508.248535,2571.666016,151.84021,93.93768311,77.66876221,7.236709118,-0.884743333
141,2022-04-29 06:00:00,2469.2229,2834.554932,141.4375305,95.16597748,6529.155762,2466.97998,145.5078125,96.05001831,81.26068115,7.245997429,-0.924296975
142,2022-04-28 13:00:00,2464.55835,2553.616943,137.9630127,99.03308105,6494.489258,2100.764404,142.0562286,100.3803787,82.83761597,7.205362797,-1.215682387
143,2022-04-28 06:00:00,2473.616699,2970.839355,140.9612732,97.82082367,6526.644531,2462.554688,145.1838074,98.72735596,80.65970612,7.188235283,-0.901733696
144,2022-04-27 13:00:00,2440.557617,2880.957031,141.4928436,100.8981705,6519.217773,2429.444336,145.5240173,101.9104004,83.72447205,7.251551628,-0.993644834
145,2022-04-27 06:00:00,2539.762939,2810.963623,143.6101227,98.22342682,6499.594238,2308.802002,147.7356567,99.40500641,81.93965912,7.260266304,-1.163289309
146,2022-04-26 13:00:00,2499.11499,2841.229492,147.5715637,96.35129547,6496.488281,2329.417236,152.2598267,97.63695526,80.11474609,7.267228127,-1.179594994
147,2022-04-26 06:00:00,2606.744629,2846.780518,144.0890503,95.74047089,6522.660645,2358.255615,148.3008575,96.65133667,79.90264893,7.292253017,-0.898710966
148,2022-04-25 13:00:00,2543.97583,2803.2854,143.4593201,95.84960938,6606.487305,2293.821777,147.1252441,96.96807861,79.34875488,7.311017036,-1.118705392
149,2022-04-25 06:00:00,2569.885254,2854.577393,148.1132507,95.34454346,6555.76416,2306.861084,151.5464783,96.1807251,79.1305542,7.34817028,-1.023495436
150,2022-04-24 13:00:00,2556.602295,2760.872314,145.897644,94.91577148,6610.995605,2267.428223,149.6259766,95.91689301,79.98521423,7.445792675,-1.014230728
152,2022-04-23 13:00:00,2451.746338,2699.868896,143.8490753,95.75241852,6518.723145,2398.115479,146.7592773,97.79706573,80.95298767,7.376745224,-1.955610156
153,2022-04-23 06:00:00,2465.873291,2684.937744,144.1480103,94.57244873,6491.219727,2367.551025,147.0039825,96.54788971,80.18035889,7.349655151,-1.982559085
154,2022-04-22 13:00:00,2416.320068,2618.618408,147.4377136,96.72851563,6488.880371,2427.009033,149.580246,98.55523682,82.46741486,7.393284798,-1.869918227
155,2022-04-22 06:00:00,2448.388672,2497.149414,144.4374847,94.92964935,6500.501953,2312.654297,146.8010101,96.89955139,80.84106445,7.401246548,-1.959102273
156,2022-04-21 13:00:00,2390.906494,2473.383789,145.0884094,97.00939941,6584.143555,2276.059082,147.1012115,99.30328369,82.51834106,7.429708004,-2.161847115
157,2022-04-21 06:00:00,2520.675537,2284.61377,144.8860168,95.82061768,6589.263184,2142.107422,146.7971802,97.81939697,80.97686768,7.434260845,-1.959239841
158,2022-04-20 13:00:00,2355.572754,2671.157471,144.9014435,94.43028259,6591.061523,2567.599609,147.0620117,96.57139587,79.24784851,7.455618382,-2.143074751
159,2022-04-20 06:00:00,2504.243408,2530.664795,143.3003998,94.21248627,6607.992676,2411.813232,144.9731445,96.33807373,80.21697998,7.45958519,-1.956134796
160,2022-04-19 13:00:00,2503.840332,2161.802979,141.689209,95.0338974,6574.501465,2085.932129,144.3561249,97.0016098,81.6947937,7.471134186,-1.964196563
161,2022-04-19 06:00:00,2569.63916,2452.779297,143.2873688,94.07591248,6616.140625,2305.523193,144.6556396,96.10436249,80.65224457,7.472617149,-2.049527645
162,2022-04-18 13:00:00,2519.070068,2500.609619,144.9651642,94.72679138,6619.585938,2429.264648,146.2795715,97.13745117,80.69859314,7.539824963,-2.258015394
163,2022-04-18 06:00:00,2548.229248,2494.314941,146.9338837,94.20167542,6688.406738,2433.580811,148.2806854,96.25180817,80.67423248,7.523639202,-1.989200473
164,2022-04-17 13:00:00,2486.80957,2279.45459,144.5182953,95.52627563,6602.881348,2175.835205,146.3508606,97.67443848,82.17458344,7.567805767,-2.212429523
165,2022-04-17 06:00:00,2592.484375,2702.49707,143.4729004,93.93382263,6594.845703,2579.178955,147.7489319,96.0442276,80.47542572,7.571316719,-2.089406729
166,2022-04-16 13:00:00,2539.408447,2609.176758,147.3141174,93.24710846,6541.127441,2503.997559,151.1829376,95.36746979,80.38402557,7.642575741,-2.085786581
167,2022-04-16 06:00:00,2474.323486,2797.061279,147.6762848,100.991539,6559.556152,2756.696289,151.296524,103.1677551,87.41339874,7.667434692,-2.066081524
168,2022-04-15 13:00:00,2449.986328,2628.542969,149.9845886,101.0595551,6479.03125,2351.061523,153.2741547,103.1373215,85.69585419,7.76194334,-2.061517
169,2022-04-15 06:00:00,2504.828613,2581.455811,149.1461334,95.43586731,6494.887207,2269.278076,153.2065125,97.35308075,81.07159424,7.788127899,-1.896977901
170,2022-04-14 13:00:00,2495.899902,2242.877441,145.032547,94.81704712,6500.198242,1986.391724,142.6579437,97.26441956,81.74913788,7.866358757,-2.346936464
171,2022-04-14 06:00:00,2584.27417,2497.725342,146.4609528,90.50994873,6494.312988,2267.432129,143.3790894,92.56142426,77.62815094,7.94513607,-2.018590212
172,2022-04-13 13:00:00,2496.992432,2473.656738,145.9319916,92.88863373,6487.509766,2230.266846,142.5295868,94.87076569,80.04748535,7.970713615,-1.968079209
173,2022-04-13 06:00:00,2516.753906,2267.003418,147.0458679,90.72113037,6488.635254,2063.304199,143.1681519,93.12466431,79.14060974,7.997189999,-2.404622316
174,2022-04-12 13:00:00,2424.182861,2387.093018,143.727066,93.57981873,6402.660156,2178.87915,141.0502777,95.55664063,81.74048615,11.01229191,-2.021086931
175,2022-04-12 06:00:00,2420.003662,2646.69165,144.6795654,97.34918213,6413.878906,2447.949219,141.0210266,99.46092987,84.79412842,10.39694118,-1.975050926
176,2022-04-11 13:00:00,2194.400635,2591.71167,147.595108,96.33610535,6485.18457,2397.391113,142.7993011,98.32683563,80.59150696,9.110980988,-2.006966591
