Date,TC.TRAY7.F,TC.TRAY40.F,TC.CHARGE.F,TC.OVHD.PSIG,TC.OVHD.RECVR.F,TC.TRAY24.F,TC.DP.PSIG,TC.BTM.PSIG,TC.REBOIL.OUT.F,TC.REBOIL.COND.LBHR
7/15/2022 13:00,189.0151978,200.2309113,185.9634399,225.7363434,171.1593781,171.1224823,3.474795103,229.2633057,201.8666687,7962.539063
7/15/2022 6:00,188.5247955,200.0257568,183.0101013,225.4079285,170.0344849,166.0266418,3.497399807,228.925705,201.6668854,8235.396484
7/14/2022 13:00,189.1067352,200.4701538,184.9946594,225.509613,170.8892822,172.314682,3.255728245,228.8125916,202.100235,7684.425293
7/14/2022 6:00,189.2084656,200.8544922,183.828537,227.5778503,168.2735291,167.5996704,3.34195447,230.9491272,202.447525,7940.173828
7/13/2022 13:00,188.8405151,200.3817291,185.0343781,226.5137024,168.0645752,172.3591614,3.218659401,229.7780304,202.2807007,7591.852539
7/13/2022 6:00,188.1435394,200.0595703,184.0431671,225.3777008,167.4229889,167.4313507,3.374905109,228.7624817,201.7057495,7852.135742
7/12/2022 13:00,189.2465668,199.9010925,183.0486603,221.7906189,158.1990509,173.3757935,3.017192364,224.8475342,201.6784821,6804.934082
7/12/2022 6:00,187.2458954,199.6269073,182.9455566,224.0015259,165.128479,166.9441376,3.478393555,227.4440918,201.5216217,8224.214844
7/11/2022 13:00,188.3090668,200.403595,185.5123901,225.6436005,167.1337891,174.508316,3.585963488,229.1912079,202.0166168,7934.864258
7/11/2022 6:00,187.7589264,199.8542175,183.6769104,225.3350983,165.0441437,167.6131287,3.471446991,228.7718506,201.7695313,8168.498535
7/10/2022 13:00,187.9165649,200.279892,183.791626,225.485611,165.7511444,173.1419525,3.460853577,228.9174347,202.2613678,7755.596191
7/10/2022 6:00,187.5103455,199.837677,182.1380615,224.7003632,165.1904297,166.8811951,3.448445082,228.1555176,201.7630157,8174.45752
7/9/2022 13:00,188.6111298,200.9082794,184.7526703,228.0409698,164.0226746,172.1396179,3.194087982,231.1657104,202.8564453,7507.53125
7/9/2022 6:00,186.9147034,200.0407104,182.4815826,224.4872131,163.9932251,166.335907,3.207280874,227.7080536,202.1789703,7645.99707
7/8/2022 13:00,188.4541931,200.5986328,183.9496918,226.7738342,167.0275879,172.9511871,3.350154877,230.1681519,202.4943237,7501.758301
7/8/2022 6:00,187.339447,199.8558044,179.3640289,224.84935,164.3585205,166.4791107,3.312362671,228.1150818,201.8920898,7813.290039
7/7/2022 13:00,188.2067719,200.466156,183.8745117,224.6583557,169.3084717,171.3833618,3.329925537,227.8747711,202.1850586,7549.828125
7/7/2022 6:00,187.6294708,199.3612976,180.0071869,224.5133209,168.140686,166.6785278,3.359118938,227.9980469,201.3174591,7915.290527
7/6/2022 13:00,189.6640778,200.5174561,181.8804932,226.7174072,172.3666382,171.4848633,3.269704342,229.913269,202.613327,7633.162598
7/6/2022 6:00,188.5964508,200.0846863,179.1230469,224.6163177,169.2597504,167.2099152,3.289938927,227.7975769,202.064209,7694.818848
7/5/2022 13:00,189.4644775,200.4862366,181.2620087,226.7718201,172.9371185,172.0622101,3.335970163,230.1764221,202.5579987,7778.304199
7/5/2022 6:00,188.8391113,200.0635071,180.1597595,224.816452,170.5314636,167.5287476,3.335376024,228.1505585,201.9326935,7991.036621
7/4/2022 13:00,190.0734253,201.0370178,182.938385,227.0346832,173.6021576,171.6141205,3.275691986,230.2484589,202.8616333,7656.580566
7/4/2022 6:00,188.7624054,200.1711578,181.5769501,224.7279358,171.2982178,166.8449249,3.422843456,228.178421,201.7728729,8053.077148
7/3/2022 13:00,189.003418,200.3847809,182.800705,225.5804901,170.19104,171.240509,3.334528685,228.8904877,202.3848572,7779.098633
7/3/2022 6:00,187.8101807,199.691452,181.0686798,224.4423523,167.4542847,166.4495239,3.299322844,227.7978363,201.6759186,8082.006348
7/2/2022 13:00,188.6800079,200.1317291,181.8649292,225.0498352,171.1418152,172.0680847,3.264970064,228.3627167,202.1108093,7571.787598
7/2/2022 6:00,188.0603638,199.7528076,182.3095703,225.1026764,168.6383057,166.8970795,3.378581285,228.5308838,201.6802979,8074.713379
7/1/2022 13:00,188.8641815,200.2433624,181.3839722,225.084259,171.0873413,171.0317535,3.349887133,228.3679962,202.0874176,7652.102539
7/1/2022 6:00,190.8700714,202.1039276,184.0092163,230.5607605,173.9276123,169.0794983,3.422077417,233.9505463,203.8191681,7943.529785
6/30/2022 13:00,190.2351837,201.2776794,184.2545624,228.0642242,174.3709412,172.9972687,3.301108837,231.4442902,203.0700836,7750.5625
6/30/2022 6:00,189.7591248,200.8358002,179.2121887,227.4755402,173.5623169,167.7863922,3.432347059,230.9179382,202.5366364,8177.126953
6/29/2022 13:00,190.0491028,201.0576172,183.6030731,227.5206757,174.4300842,170.8397522,3.428582668,230.8551636,202.6489258,7937.449219
6/29/2022 6:00,190.3624115,201.2074738,181.7759399,228.9153442,174.0570068,168.36203,3.338010073,232.2235107,203.012085,8240.363281
6/28/2022 13:00,191.1331329,202.186264,183.8287354,230.7199402,174.2532806,173.5110626,3.479733944,234.1498718,203.8703461,8012.895508
6/28/2022 6:00,190.5620422,201.4615326,180.595047,230.1354065,173.7217712,166.7421265,3.454839468,233.5297241,203.2023163,8314.254883
6/27/2022 13:00,190.3233337,200.8979797,181.3208008,227.8472595,176.0266113,171.5493469,3.398393154,231.2240601,202.4218903,8219.826172
6/27/2022 6:00,190.8548126,201.2985229,179.9920654,230.076355,176.7297363,166.923996,3.252117872,233.2992554,202.9663086,8018.939941
6/26/2022 13:00,189.1714172,200.7907104,181.3218689,221.5418549,177.5654602,172.7698669,2.934087992,224.4549866,202.4546356,6925.329102
6/19/2022 13:00,174.8215332,184.8148956,90.84294891,185.0419769,162.0301361,158.7849121,2.466877222,187.4733582,199.9478607,4630.278809
6/19/2022 6:00,180.8180542,189.1311035,134.9123077,199.8635712,167.2001648,160.0262909,2.4290483,202.298996,194.8668976,4965.505859
6/18/2022 13:00,188.1640472,199.0714417,181.4429169,222.978653,171.8505402,169.5089111,3.438468695,226.495163,201.0251007,7859.673828
6/18/2022 6:00,187.9855042,199.2727814,180.2789917,223.1972351,170.9017944,166.4630737,3.521377087,226.82724,200.8680267,8130.75
6/17/2022 13:00,186.8286438,197.7742462,181.5338135,219.6004181,168.9320831,169.7471924,5.146875858,224.7861176,200.2522888,7893.557617
6/17/2022 6:00,187.9194489,198.9784241,180.2256317,223.4086761,168.4570313,166.194931,3.368458986,226.7748566,200.8463593,8048.493164
6/16/2022 13:00,187.6412354,199.4194031,180.7806396,223.3126831,168.6271667,169.757782,3.273640394,226.5081482,201.2573242,7541.460449
6/16/2022 6:00,187.3174591,198.8536987,179.223938,222.3936768,167.6202393,165.8722687,3.378492832,225.7604675,200.7626343,7984.288086
6/15/2022 13:00,187.6829834,199.3068542,181.0714722,223.4621582,167.4337769,169.9567719,3.425397158,226.7954559,201.3004761,7723.035645
6/15/2022 6:00,186.9059601,199.1492004,178.3735199,223.34552,164.8133392,165.5698547,3.394821167,226.6807556,201.1942749,7870.413086
6/14/2022 13:00,188.5376434,199.7460022,180.8412323,225.6880951,167.6025391,170.3157806,3.351071358,229.013443,201.8613739,7643.154785
6/14/2022 6:00,187.12117,198.9757538,178.4979248,222.7464294,167.4951782,165.6945496,3.333481789,226.1771545,200.6695709,7870.544922
6/13/2022 13:00,189.7445679,201.2936249,182.2904053,229.288681,167.8967896,171.6298218,3.370648623,232.5808258,203.1962128,7585.137207
6/13/2022 6:00,188.7213898,200.8339539,180.8525085,228.5707092,165.5815125,167.7641602,3.388394594,231.8833771,202.8793488,7820.632813
6/12/2022 13:00,189.6101837,201.3132782,182.7576752,229.8147583,167.2785492,172.6504974,3.317832232,233.1988068,203.4489136,7451.92334
6/12/2022 6:00,188.4431458,200.6164551,179.6946259,228.2590332,166.2908936,167.5338745,3.388820887,231.6621094,202.5516968,7832.933105
6/11/2022 13:00,189.129364,201.0175018,182.7164764,228.9487457,166.0642548,171.8603821,3.336347342,232.2443695,203.2975311,7424.993652
6/11/2022 6:00,188.5056763,200.6332397,180.0292969,227.4896851,166.496994,167.2496033,3.413709402,230.9918671,202.6269684,7881.02832
6/10/2022 13:00,188.4407501,200.5353241,180.5710907,227.6598053,166.9948273,170.6292572,3.39247942,230.9511871,202.8397675,7818.21582
6/10/2022 6:00,186.9223938,199.7179718,177.7400665,225.7062836,164.9375458,165.6581116,3.467025757,229.18396,202.0418243,8189.549316
6/9/2022 13:00,188.2100525,200.2716064,180.5252075,227.0528717,167.4423218,170.2795105,3.422164917,230.3753052,202.6031494,7852.481445
6/9/2022 6:00,187.9684906,200.3517151,177.3895264,226.858551,168.7576294,166.033783,3.432655334,230.260849,202.1759033,8267.123047
6/8/2022 13:00,188.9815369,200.9032593,177.8594971,226.515274,172.9315186,168.4594879,3.470014095,230.0143585,202.3268585,8250.371094
6/8/2022 6:00,188.1670227,199.7032166,178.3908234,223.9198761,172.1265717,167.5241852,3.388696432,227.3902893,201.6246643,7930.306641
6/7/2022 13:00,189.7538147,200.6849365,180.5589294,227.0728149,175.7095337,173.0115356,3.379372358,230.3955078,202.3498688,7747.682129
6/7/2022 6:00,188.9877319,199.8558044,177.3768616,224.9251556,175.9490967,167.4450684,3.380757093,228.2489777,201.6528473,7928.476074
6/6/2022 13:00,168.0155945,178.8617401,91.99285126,169.4178467,156.1735992,155.5904694,2.8699224,172.2037048,198.5581512,5670.675293
6/6/2022 6:00,167.3426361,177.241394,96.63981628,169.4904022,154.7747803,149.4942474,2.787367821,172.3153381,192.9570618,5500.112793
6/5/2022 13:00,194.8207855,206.452179,95.87554932,234.0976563,185.0579834,175.1634064,2.710144043,236.7660522,229.7815094,5892.599609
6/5/2022 6:00,189.2862396,200.0526428,175.3338623,224.4366913,180.5560303,167.3987427,3.570843458,228.0929718,201.8957672,8462.165039
6/4/2022 13:00,191.5329437,201.4822083,178.5519409,227.666153,181.4857941,171.679657,3.720149994,231.3103333,203.5602875,8607.568359
6/4/2022 6:00,189.4437866,199.7422028,154.1938324,224.381546,179.2226105,165.8582764,3.80928421,228.2276154,201.35112,8823.669922
6/3/2022 13:00,191.695343,202.1869659,159.2999268,229.4305115,185.3137207,170.7262421,3.756551504,233.2243652,203.984787,8727.03125
6/3/2022 6:00,198.237793,203.9093018,176.2661896,240.7997742,193.9227448,170.5718231,3.647497654,244.0926819,209.1420593,6981.238281
6/2/2022 13:00,192.2401123,202.8131409,187.3782501,232.2974701,180.7609558,168.9147949,3.779238224,236.0530853,204.2633057,9010.676758
6/2/2022 6:00,192.0993347,202.4059296,157.1638489,231.8125153,180.7360992,167.2737885,3.475353241,235.2972107,204.0295563,8371.180664
6/1/2022 13:00,191.93367,202.6861267,163.6965485,230.7324677,180.2363129,172.2648926,3.420621395,234.0668488,204.7962494,7803.803223
6/1/2022 6:00,191.1626892,202.059494,160.6333466,229.5935059,179.1698761,168.8337708,3.498277187,233.0919952,203.8414612,8068.769043
5/31/2022 13:00,191.7695007,202.4539948,164.3983612,231.4715424,179.2680511,172.2543488,3.482096195,234.9420471,204.4244537,7743.540039
5/31/2022 6:00,191.7593079,202.3508148,161.1140442,232.300766,178.977829,169.3712158,3.413527727,235.8144836,204.155899,7974.605469
5/30/2022 13:00,192.1152344,202.4998932,165.926712,231.9386444,179.6187286,173.2179413,3.47462821,235.474411,204.3296356,7833.479004
5/30/2022 6:00,191.4209442,202.1316528,160.8063812,230.5859528,178.4570313,168.1783905,3.462841272,234.080246,203.6376953,8183.543457
5/29/2022 13:00,191.4262695,202.2628784,166.7063599,230.4970093,177.3045807,172.7840729,3.488283873,233.9452057,204.2114258,7720.737793
5/28/2022 13:00,191.0261536,202.3117065,167.4981689,231.6745911,170.8843994,172.9518738,3.426046848,235.1882935,204.3689117,7611.220703
5/28/2022 6:00,190.8705292,202.4040375,161.987915,232.2751923,168.5229645,167.9317627,3.426523924,235.585022,204.3396149,7877.967285
5/27/2022 13:00,191.265976,202.0565033,164.7629852,231.2996521,173.4029083,172.5867615,3.543813467,234.8477631,204.2069702,7691.256836
5/27/2022 6:00,190.9003143,202.3246765,159.4780426,231.2415771,172.7440338,167.6859436,3.539509535,234.7857208,204.0216064,8258.800781
5/26/2022 13:00,191.669693,202.6105957,164.8664856,231.7068024,174.5449829,172.1111908,3.539682865,235.2863464,204.5266876,7813.809082
5/26/2022 6:00,191.2194824,202.312851,158.3506775,231.6884003,173.7744141,166.3689728,3.476284742,235.204895,203.8299561,8378.510742
5/25/2022 13:00,191.5464478,202.8376312,158.9457245,233.1499176,171.7529297,169.9928436,3.686019897,236.8024139,204.3111267,8385.982422
5/25/2022 6:00,189.7658539,202.2171021,153.88591,231.966156,168.102005,162.3591766,3.676920652,235.640213,203.7740173,8571.595703
5/24/2022 13:00,191.1388245,202.6447296,158.9715118,232.8153839,172.444809,167.4072113,3.537792683,236.3387604,204.1660767,8459.832031
5/24/2022 6:00,190.701416,202.2233887,158.9815216,231.9580383,169.9898834,167.1321259,3.468682289,235.4253235,204.1273041,8188.755859
5/23/2022 13:00,192.0273132,203.1847076,161.6945953,233.8178558,173.2423401,169.7521973,3.532639265,237.4100342,204.8448792,8122.162109
5/23/2022 6:00,190.9253998,202.1255493,157.8339081,232.0280457,168.3876495,166.816452,3.599598885,235.6490479,203.7596741,8485.874023
5/22/2022 13:00,191.5865021,202.9609833,158.1359863,233.1587219,173.9685059,167.7650146,3.775344849,236.8354797,204.4586334,8518.005859
5/22/2022 6:00,190.7047272,202.1770477,157.5439453,231.5809326,173.5321045,164.9732666,4.309627533,235.8331757,203.9794922,8801.138672
5/21/2022 13:00,190.5536194,201.5591888,160.8886719,229.1179962,175.0798492,170.3312378,3.722737551,232.8612061,202.8135223,8402.053711
5/21/2022 6:00,188.170166,199.2427826,158.008316,222.9841156,173.3224487,165.215271,3.616200209,226.5360565,200.7891998,8343.048828
5/20/2022 13:00,191.015213,201.7534943,166.5986176,229.2939453,175.7277069,173.7564545,3.488545179,232.8139648,203.4409637,7790.80127
5/20/2022 6:00,189.8665924,201.2760773,161.462204,228.3387146,173.2884216,167.7152557,3.502711535,231.8756104,203.003952,7943.479492
5/19/2022 13:00,191.3320465,201.8829346,166.9848633,230.4642792,176.7041016,173.5561218,3.49306941,234.0255737,203.496109,7765.743652
5/19/2022 6:00,190.2333984,201.2939453,161.6101074,228.3877869,176.3769531,167.8583832,3.46761775,231.870285,202.8332672,8042.617676
5/18/2022 13:00,190.6685486,200.951889,166.8431702,228.2068176,176.04422,173.4421082,3.59189868,231.7301483,202.8788452,7689.65625
5/18/2022 6:00,190.5463257,201.2615204,161.9171143,228.2062073,176.4261932,168.3802032,3.470949888,231.7269592,203.0680389,7959.392578
5/17/2022 13:00,190.8021851,201.6143646,162.0327759,228.8419037,173.8148499,172.4672241,3.52042079,232.3427277,203.478714,7599.732422
5/17/2022 6:00,190.0298767,201.4932709,163.9096069,227.6541748,171.9018555,169.1678925,3.486034393,231.0916901,203.2309113,7774.187988
5/16/2022 13:00,191.1718445,202.3821564,166.6245117,231.0561981,174.8012238,172.3752899,3.492239475,234.4955444,203.7891693,7755.613281
5/16/2022 6:00,190.7397461,201.1828156,160.8524628,229.6734161,176.2038116,168.1403351,3.473936796,233.0814972,202.6959381,7983.82666
5/15/2022 13:00,191.9447479,202.0900726,164.9185181,231.120285,178.9645386,173.6337433,3.587150574,234.6305695,203.5345459,7615.385742
5/15/2022 6:00,191.2261963,201.146698,160.5795288,229.5342102,177.9547272,168.2666016,3.520903111,233.1321716,202.8076172,8020.013184
5/14/2022 13:00,191.8834839,201.984726,168.5508728,231.1296082,178.344223,173.0505219,3.409674406,234.5867157,203.7043304,7656.512207
5/14/2022 6:00,191.021286,201.250412,160.1053925,229.2062531,178.9393158,167.7360992,3.498855591,232.72229,202.9866638,8043.54834
5/13/2022 13:00,192.0260468,201.6812592,164.6925812,230.5557098,181.8870087,173.6980438,3.689479589,234.2137604,203.1425018,7796.297852
5/13/2022 6:00,191.9910431,201.83461,160.0553436,231.1835632,180.9348602,168.6821289,3.64718008,234.7475739,203.2409821,8152.536621
5/12/2022 13:00,189.893631,201.0587769,164.6412659,228.5563202,170.5258179,170.7922211,3.209597111,232.0341187,202.6110992,7265.784668
5/12/2022 6:00,185.6456451,196.9394684,157.7272034,217.6118927,170.1138306,163.8413239,3.027443647,220.7239227,198.7467957,6896.384277
5/11/2022 13:00,195.1377106,203.416626,93.2838974,237.6043243,153.0382843,173.65065,2.285049677,239.9303436,240.3772125,4263.233398
5/11/2022 6:00,184.7625427,202.3239136,160.4259796,238.115921,139.3813019,163.9154358,2.966034889,241.0971985,204.8597412,6779.257813
5/10/2022 13:00,189.3015594,201.1108398,166.1254883,225.784256,172.0703125,170.3740997,3.483802795,229.4578552,202.6672516,7680.431641
5/10/2022 6:00,189.9250488,201.5151978,159.9243164,227.4790039,172.0764313,168.0934296,3.557022095,231.1134338,203.1555328,7974.532715
5/9/2022 13:00,190.2388763,201.7323151,166.4217072,229.0274963,170.9293671,171.9796295,3.66001749,232.5871124,203.4891815,7784.138184
5/9/2022 6:00,189.8982086,201.0431976,162.2709198,228.3875427,171.9501343,167.609726,3.633363962,232.1241455,202.9897003,8191.416992
5/8/2022 13:00,190.3770142,201.592514,167.9121857,229.7201843,172.7222748,172.8042908,3.63449955,233.3137512,203.3780975,7836.775391
5/8/2022 6:00,190.8789978,201.5182343,162.046402,230.2117004,175.6786194,168.2938232,3.620093822,233.8026733,203.1962128,8180.703125
5/7/2022 13:00,190.6257629,201.7939301,167.2957306,229.1911163,171.9217987,173.2699738,3.635915041,232.8648987,203.3471832,7754.990723
5/7/2022 6:00,189.4607391,200.7189484,159.4268799,227.8367615,172.1586151,166.547821,3.640561819,231.4903107,202.6220703,8213.805664
5/6/2022 13:00,190.452774,201.5069275,165.0594025,228.1792755,175.28508,171.5056915,3.6569736,231.7867279,203.2867584,8022.95752
5/6/2022 6:00,190.400116,201.5759125,157.6062469,231.1165314,175.6233215,165.2611237,3.620482206,234.7357941,203.3045502,8426.041992
5/5/2022 13:00,191.7828064,202.1575928,159.7515869,230.6780548,180.406189,172.3297119,3.797158718,234.4825745,203.7060547,8526.893555
5/5/2022 6:00,187.6383972,198.4241486,153.565979,219.6045074,175.8154297,163.4273682,3.940461636,223.4043121,199.770813,8728.548828
5/4/2022 13:00,191.3092957,201.8127594,162.2344971,229.3348236,178.8085938,170.7857361,3.716125488,232.8910675,203.3508453,8141.883301
5/4/2022 6:00,190.5945435,201.3404846,157.5164795,228.812973,178.7988434,167.2407532,3.714182615,232.4902802,203.0997772,8585.768555
5/3/2022 13:00,191.9754791,202.134613,156.6025696,231.4218292,180.8396759,167.5896149,3.789927959,235.2810364,203.5095367,8809.453125
5/3/2022 6:00,189.8575897,201.1299286,155.0151825,227.4360962,175.2547302,164.5611725,3.777381659,231.2240601,202.7486267,8931.425781
5/2/2022 13:00,190.8860779,201.8767853,163.4013672,229.829483,176.1596222,171.7146301,3.769253492,233.5617218,203.8151855,8398.448242
5/2/2022 6:00,189.2095032,200.6103516,158.1390381,226.7254181,173.7457275,165.680069,3.753732681,230.4936066,202.5756836,8428.697266
5/1/2022 13:00,189.9293365,200.9846344,158.7898865,226.8914642,175.7284851,167.8473511,3.716052771,230.6460724,202.6938629,8343.014648
5/1/2022 6:00,190.2849426,201.2443542,156.8910828,229.3772736,175.4735565,166.7029114,3.648496151,233.052475,202.9113922,8533.326172
4/30/2022 13:00,190.5898285,201.4865112,160.1748047,228.8451385,175.4730225,171.144455,3.682482243,232.2554779,203.1982422,8237.276367
4/30/2022 6:00,190.3910065,201.6728363,157.85289,229.8062592,174.112793,166.0640411,3.618161917,233.36409,203.559906,8422.259766
4/29/2022 13:00,189.7274017,201.4958496,164.4439697,228.542984,172.3480225,171.4973907,3.551330805,232.173172,203.4423828,7566.852051
4/29/2022 6:00,189.1644135,200.8134766,158.4320068,227.1339111,171.4508057,165.3871307,3.494282246,230.6433563,202.5756836,7825.491211
4/28/2022 13:00,189.925766,201.5948334,158.406601,229.7589722,169.8230896,169.6735687,3.389638662,233.1631622,203.6678162,7569.276367
4/28/2022 6:00,189.3427734,201.0924988,158.58284,228.142807,170.2570953,165.2085266,3.422396421,231.5011597,202.8564453,7867.10498
4/27/2022 13:00,190.6410522,202.1574554,161.0694427,230.695694,170.7281952,168.897583,3.427865505,233.9844818,203.9979248,7698.800781
4/27/2022 6:00,189.5270538,201.6927185,156.9628906,229.882019,170.8708038,164.2541351,3.362473249,233.2041931,203.3951111,7959.671387
4/26/2022 13:00,190.7255402,201.7175903,158.2672119,229.5421295,173.6968994,167.8469086,3.414566994,233.3211517,203.4362946,7832.071289
4/26/2022 6:00,190.1731567,201.5991211,153.8543701,230.2917175,172.2748718,164.0619507,3.351916552,233.6540985,202.8171082,8106.828125
4/25/2022 13:00,189.7056427,201.3158112,155.7556152,228.1947784,170.5261383,167.3302307,3.560146093,231.728363,202.8564453,8242.479492
4/25/2022 6:00,188.3799744,200.9162903,153.9978027,228.3201599,170.6085205,163.7046967,3.541642427,231.8458557,202.9296875,8259.261719
4/24/2022 13:00,190.1357117,201.679245,156.4142151,228.31604,176.984726,167.2852173,3.528184891,231.8164215,203.3478546,7833.577637
4/24/2022 6:00,183.8922272,193.7713623,157.0343018,205.4419403,170.9960938,160.0853119,3.455810547,209.1560364,198.0560303,9376.001953
4/23/2022 13:00,188.5466461,200.3847046,189.1636047,224.5727386,172.8827362,168.3871155,3.476553917,228.0778503,202.4598541,8267.018555
4/23/2022 6:00,187.7584534,199.7316742,186.6017609,222.7324677,172.1844025,164.1752625,3.577666044,226.3428497,201.7984924,8550.146484
4/22/2022 13:00,187.7652435,199.4212036,186.9622345,222.7121277,172.1718445,166.4718323,3.607970238,226.3881073,201.8079529,8555.300781
4/22/2022 6:00,187.7934418,199.9911804,187.7328033,222.7548523,172.1347809,165.4236298,3.482435942,226.1195679,202.2012787,8300.396484
4/21/2022 13:00,188.8545074,200.6340027,188.9935913,224.1325836,175.7192841,170.0195313,3.438711166,227.5713043,202.9024353,8116.443359
4/21/2022 6:00,187.518692,199.469696,186.5509033,220.2631989,171.8658447,164.4298859,3.439483643,223.6862183,201.6845703,8218.444336
4/20/2022 13:00,184.3678894,196.5727234,187.5361023,214.755188,167.4831543,166.616684,3.387993813,218.1272736,198.5910034,7761.942383
4/20/2022 6:00,187.6435242,199.4400024,154.131073,223.1861267,171.5971527,163.7564697,3.550034046,226.6932068,201.3900146,8071.720703
4/19/2022 13:00,188.7997437,200.664505,155.1629944,224.9504852,172.8182678,165.9613495,3.409325123,228.3249054,202.9477234,7826.223633
4/19/2022 6:00,188.0168457,200.0992279,153.8909912,224.3642578,172.1162415,162.6689301,3.428643703,227.8316956,201.8294373,8177.551758
4/18/2022 13:00,188.1047668,200.2364655,159.9313812,223.6140747,172.1055145,166.9037323,3.407717705,227.0551758,202.1010895,8085.327637
4/18/2022 6:00,187.8911591,199.634552,155.7704926,223.2810822,170.8795166,163.4819946,3.390165091,226.6963806,201.4509125,8142.074707
4/17/2022 13:00,188.4059448,200.5874481,157.8317413,225.2215729,170.1659088,169.8353882,3.480372906,228.6770325,202.8703308,7848.250977
4/17/2022 6:00,188.0814056,200.2576141,154.7903137,224.9878693,170.7204742,163.3206482,3.413733721,228.378891,202.1850586,8263.620117
4/16/2022 13:00,188.6674805,200.5500031,156.7912903,225.9618378,169.4443054,166.5952911,3.519521952,229.4746704,202.5667419,8277.520508
4/16/2022 6:00,187.5247345,199.815567,160.3390198,223.9309387,168.9150696,164.0613403,3.342453718,227.2336426,201.6990509,7890.844238
4/15/2022 13:00,188.6930389,200.8612671,164.7882233,225.3511353,171.8485413,169.2581329,3.389478922,228.7297363,202.8552704,7708.124512
4/15/2022 6:00,188.1492157,200.3372498,156.8828888,224.4154358,170.8564758,163.7933197,3.384460211,227.7630157,202.0569,8116.324707
4/14/2022 13:00,187.8020477,200.1013489,156.2801666,223.8521576,169.6785278,167.3950806,3.506817341,227.4993439,202.3421936,7882.737793
4/14/2022 6:00,187.1764221,199.3957672,153.7022705,221.8009644,170.0606842,161.6461487,3.462431908,225.2653809,201.3856659,8410.859375
4/13/2022 13:00,188.0479736,200.1776581,156.5423431,222.783493,170.9523468,165.7532349,3.482861042,226.2557526,202.3563538,8218.69043
4/13/2022 6:00,187.9425201,199.9766388,153.2458496,223.3598785,170.4724274,165.0074921,3.590372562,226.8754883,202.0443268,8140.518066
4/12/2022 13:00,189.6753235,201.2657776,159.8708954,228.0269318,172.1258087,169.71492,3.482308388,231.4469604,202.9049072,7867.603027
4/12/2022 6:00,190.1497345,201.1507721,158.8930359,228.8184204,177.442688,166.5141296,3.582476377,232.3037109,203.0398712,8318.864258
4/11/2022 13:00,189.0431976,200.7605743,160.8031158,225.9007721,173.6221619,171.250061,3.575976849,229.4846191,202.9050903,8213.563477
4/11/2022 6:00,188.2841034,200.0740662,156.739624,224.7756042,174.1192627,164.704483,3.604900599,228.2791138,202.0629883,8401.875
4/10/2022 13:00,188.7206116,200.4623871,163.1208191,224.4514008,174.198822,169.4680023,3.538157225,227.9614563,202.5581818,8093.338867
4/10/2022 6:00,188.1617432,199.9071198,155.0014343,223.879837,173.3487244,163.8720856,3.5906775,227.4975739,201.9654846,8443.451172
4/9/2022 13:00,188.5037079,199.9754791,159.5244904,224.0811768,173.9241791,167.6012115,3.586892843,227.6918488,202.0820465,8223.529297
4/9/2022 6:00,188.6234436,200.4643555,155.1784821,225.1086426,174.6366882,163.2806549,3.580185175,228.6562653,202.427063,8615.678711
4/8/2022 13:00,189.5245972,200.8783417,157.7725983,226.2918854,175.7887726,168.9818726,3.57003355,229.9003754,202.7224426,8602.972656
4/8/2022 6:00,187.8871155,199.2705383,152.097641,222.1384125,175.3671875,161.9282532,3.725698709,225.8240967,201.2408905,8833.053711
4/7/2022 15:00,189.6404724,200.9943085,157.8316956,226.4738922,176.6060944,167.9694061,3.606500864,229.7611389,202.7659912,8614.288086
4/7/2022 13:00,188.9620819,200.0731659,155.652359,224.5059204,176.2307129,168.5750275,3.666480303,228.2328491,202.0385742,8725.814453
4/7/2022 6:00,189.1924591,200.6434174,152.7140045,225.8047943,175.5216522,162.1368103,3.751544476,229.5609283,202.3246613,8964.756836
4/6/2022 13:00,189.4673309,200.8476715,156.8705139,225.3261719,177.1123047,168.0386963,3.218031168,228.5700531,202.9498138,7636.448242
4/6/2022 6:00,188.2005157,199.8825073,153.894165,224.0126038,176.2800446,162.1450653,3.152865648,227.16008,201.7843628,7952.939941
4/5/2022 13:00,188.0570526,199.9633636,161.5175171,223.664917,173.3474426,168.3096619,3.082800388,226.7584229,202.1003418,6922.410156
4/5/2022 6:00,188.192688,200.119812,153.8276367,224.103653,173.5635834,162.4794312,3.613957882,227.6692505,202.0814972,8462.516602
4/4/2022 13:00,188.5044861,200.5836945,157.0518951,224.9478912,173.7380829,165.9122772,3.672646761,228.6449432,202.5390625,8501.972656
4/4/2022 6:00,187.963913,199.9992371,155.2996216,223.6292572,173.371994,163.9218445,3.594108343,227.1726837,201.8542633,8549.90625
4/3/2022 13:00,188.5821991,200.7427216,159.9901123,225.6300049,171.6875763,168.3450775,3.486421824,228.9899445,202.9013977,7971.15918
4/3/2022 6:00,187.8668976,199.8977661,159.1715546,224.3822174,171.4563599,164.7130737,3.558810472,227.9247589,202.2277985,8452.163086
4/2/2022 13:00,188.6512451,200.9501648,163.025116,226.2784424,170.6005096,168.2628937,3.505818605,229.82724,203.0478668,8216.644531
4/2/2022 6:00,187.3472748,199.6278381,158.7655487,223.6629486,168.6640167,162.9957886,3.63600421,227.2657471,201.7857971,8484.507813
