Date,RX.TB.RECYCLE.CHARGE.BPD,RX.TB.RECYCLE.CHARGE.PCT,RX.NORTH.TC.CHARGE.BPD,RX.NORTH.TC.CHARGE.CV.PCT,RX.NORTH.FLUSH.PSIG,RX.NORTH.OUT.F,RX.SOUTH.TA.RECYCLE.CHARGE.BPD,RX.SOUTH.TA.RECYCLE.CHARGE.PCT,RX.SOUTH.TC.CHARGE.BPD,RX.SOUTH.TC.CHARGE.CV.PCT,RX.SOUTH.FLUSH.PSIG,RX.SOUTH.OUT.F,RX.SOUTH.WATERRETURN.F,RX.SOUTH.WATERRETURN.PH,RX.OUT.DELTA.F
7/15/22 13:00,2129.64624,18,2675.764893,18.6390686,154.651001,98.29890442,6399.555664,51.66233826,2656.32959,18.04207611,143.763855,101.0686264,83.57925415,6.6152215,-2.765020609
7/15/22 6:00,2272,18,2525.604736,16.98755646,154.9970703,94.09553528,6395.504883,51.38218689,2514.057617,16.42683601,145.5339355,97.15179443,80.87692261,6.616475582,-3.041529655
7/14/22 13:00,2201.021484,18,2205.657471,13.89487362,154.587738,97.24479675,5933.965332,49.18594742,2414.575195,0,145.1560974,101.5997391,85.2561264,6.553259373,-4.411693096
7/14/22 6:00,2298.876953,18,2419.37085,15.55793953,153.0914307,94.88616943,5902.112793,49.26596451,2375.452881,14.67038441,143.6205597,97.67050171,82.32585144,6.557726383,-2.753258467
7/13/22 13:00,2269.168213,18,2569.280518,17.27506256,149.634552,99.74843597,5749.19873,48.75584412,2567.080566,16.4713192,141.7488098,102.5134277,86.02752686,6.56847477,-2.850717783
7/13/22 6:00,2296.514893,18,2796.850098,19.39100647,153.9134369,96.28433228,5783.811523,48.84654236,2694.436035,19.13258362,144.8303223,98.89122772,82.81827545,6.570189476,-2.566179037
7/12/22 13:00,1986.386841,18,1607.221069,6.469383717,116.7490082,92.93876648,6331.855957,51.15420914,2398.480957,0,116.6381531,100.0654907,84.14706421,6.56918478,-7.04203558
7/12/22 6:00,2309.715088,18,2645.928711,18.52662659,145.1145172,96.92016602,6539.573242,51.63563538,2692.12915,17.85316086,138.4632111,99.91699219,82.89779663,6.55833149,-2.960924149
7/11/22 13:00,2299.804688,18,2988.012207,22.39526749,148.0049133,99.04296875,6431.368164,51.68169403,3031.110107,21.79112244,141.9822693,101.8423462,83.83346558,6.512125015,-2.809577227
7/11/22 6:00,2313.606201,18,2832.299316,19.98629951,148.0808258,94.35476685,6453.387695,51.41442871,2794.85498,20.03818321,142.0116425,97.19581604,80.6350708,6.493562222,-2.926249266
7/10/22 13:00,2295.806885,18,2538.186768,17.62194633,151.5906677,99.3269577,6428.966797,51.70006561,2660.552246,18.02877998,143.8363342,102.538559,86.23136139,6.508944511,-3.070630074
7/10/22 6:00,2345.141602,18,2721.600586,19.33886147,155.2444458,98.25592041,6450.285156,51.38178253,2699.795166,19.44498444,146.9291687,101.4317322,85.31594086,6.51820612,-3.171291351
7/9/22 13:00,2336.494385,18,2891.922363,20.98538971,141.647522,101.1198425,6448.794434,51.77981949,2994.448242,22.38444328,136.1558838,104.1301041,86.92008972,6.52755022,-3.073712826
7/9/22 6:00,2369.328369,18,2432.723145,15.72543907,145.395401,97.3526001,6529.932129,52.22655487,2458.779541,16.12165642,143.7163086,100.4010086,84.04154205,6.518818378,-2.926417112
7/8/22 13:00,2365.652344,18,2655.507324,18.6359005,141.726944,100.7907181,6500.510742,51.9236908,2781.118408,19.0567627,140.5514984,103.7851028,86.5258255,6.512223721,-3.058992386
7/8/22 6:00,2401.428223,18,2210.950439,14.00427246,146.3623047,95.11566162,6474.868652,51.83685684,2187.96167,2.770992517,144.5579529,98.60229492,83.3282547,6.517710686,-3.548676968
7/7/22 13:00,2367.050049,18,2409.260742,15.81153393,145.1911926,98.73504639,6513.475586,52.03050613,2549.913086,16.12324524,145.4582214,101.5441895,85.35308838,6.512213707,-2.665286779
7/7/22 6:00,2414.503418,18,2334.507568,15.24098015,147.0975189,95.28691864,6508.936035,51.69192886,2456.009766,15.39962006,144.2409515,98.28565979,83.13258362,6.527048111,-3.055792809
7/6/22 13:00,2388.161377,18,2824.400635,20.37689018,143.2081299,100.539299,6525.554199,52.16001511,2915.998779,21.8686676,142.9266052,103.500267,87.16855621,6.520174503,-2.95524168
7/6/22 6:00,2404.220703,18,2226.517578,13.97601223,139.9665833,96.07172394,6501.810059,51.76868439,2184.540039,8.506357193,139.7467346,99.52097321,84.6055069,6.526091576,-3.245554447
7/5/22 13:00,2396.502686,18,2255.220703,14.13940239,147.4501343,99.78373718,6486.11377,52.01480484,2307.305908,3.569024563,143.1668549,103.2314072,87.95837402,6.534704208,-3.469110012
7/5/22 6:00,2407.92627,18,2855.968018,20.70112991,141.1857605,98.29124451,6565.196289,52.00173187,2897.493164,21.60883141,138.5971069,101.3078384,84.84931946,6.508298397,-3.12388587
7/4/22 13:00,2395.827393,18,2856.515137,20.75027275,117.7441559,101.8060379,6597.453613,51.88521576,3067.762695,21.40008354,119.4109955,104.9246216,88.05473328,6.533775806,-3.026134014
7/4/22 6:00,2403.582764,18,2430.99707,15.31922054,138.8956757,98.90258789,6551.986816,51.95730972,2419.807373,13.81649208,136.4270477,101.7681961,85.01455688,6.558731556,-2.966770411
7/3/22 13:00,2358.718994,18,2698.504639,19.56261635,135.980484,100.3794403,6578.120605,52.49491119,2847.989746,19.89344597,134.9286346,103.3233719,86.31215668,6.54986763,-2.973476171
7/3/22 6:00,2400.32959,18,2394.51123,15.31262302,142.413147,98.09913635,6577.958496,52.60189056,2447.53418,15.18317318,140.4533386,100.9417267,84.24949646,6.583949566,-2.917176485
7/2/22 13:00,2414.501221,18,2646.967041,18.45523071,138.9713287,99.65616608,6564.624023,51.75423431,2723.586182,18.96284294,134.8673553,102.5060043,86.52534485,6.555583954,-2.808169127
7/2/22 6:00,2408.711182,18,2984.55127,22.67280006,134.6588135,98.55377197,6517.941406,52.0450058,3170.236328,22.2467556,132.0739746,101.6790771,84.31076813,6.536746502,-3.134536266
7/1/22 13:00,2399.748291,18,2747.35791,20.00589752,144.1673279,100.5761719,6473.206055,51.78848648,2866.554199,20.13530731,141.5908813,103.5443192,85.01998901,6.496972561,-2.966871023
7/1/22 6:00,2419.342041,18,2576.531494,16.81122208,145.9920197,95.80515289,6541.192871,51.98382187,2538.546387,16.20747757,143.8977509,98.28674316,81.76187897,6.507770061,-2.422665119
6/30/22 13:00,2405.212402,18,2636.986572,18.61533356,146.0451813,100.1631699,6559.3125,51.03451157,2669.706543,18.72482109,143.9117432,103.3467636,84.99329376,6.538682461,-3.318602324
6/30/22 6:00,2423.796631,18,2687.886475,18.86240578,151.7784119,95.02441406,6542.864258,52.16374207,2736.945068,18.59428978,148.2660217,97.72285461,81.04736328,6.558331966,-2.756431818
6/29/22 13:00,2413.73291,18,2677.43042,18.54850769,136.0630035,100.1554871,6554.862305,52.07899094,2840.654541,19.36837387,134.162323,103.117836,85.10391235,6.579886436,-2.907389164
6/29/22 6:00,2414.688232,18,2674.961426,18.02484894,140.1017456,97.23205566,6484.787598,52.06690979,2661.231934,17.90328979,137.2928619,100.1861572,82.63906097,6.582760811,-2.9850564
6/28/22 13:00,2411.258545,18,2786.884033,19.21240807,143.3927612,101.4675446,6555.267578,52.08658218,2711.228516,18.70956612,140.0654449,104.6317062,85.51000214,6.551119804,-3.131243467
6/28/22 6:00,2437.947021,18,2858.884033,19.90997124,134.7174988,97.3780899,6554.087402,52.11122131,2683.865479,18.02689171,138.376358,100.4587326,82.23266602,6.557085037,-3.078782558
6/27/22 13:00,2422,18,2938.004883,21.01571274,143.1503296,98.98712921,6503.140625,51.9441452,2821.330322,19.03441048,143.8804626,101.953125,83.40240479,6.551696301,-2.980693579
6/27/22 6:00,2409.585449,18,2626.33252,17.14326477,142.0799255,94.58007813,6007.193848,49.95649338,2469.414795,14.10464859,142.1379089,96.86798096,79.9395752,6.557859421,-2.302619934
6/26/22 13:00,2245.21875,18,1952.06543,11.13167095,148.4653473,97.26679993,6792.314453,52.8394928,1696.823242,6.998189926,144.7052612,98.75114441,82.99604034,6.645718098,-1.477534175
6/19/22 13:00,2113.67041,18,510.5660706,-6.900000095,151.7325745,78.75717163,5995.259766,48.72982788,0,-6.900000095,149.0085602,76.78136444,74.84316254,6.528136253,1.923459888
6/19/22 6:00,2273.684082,18,503.8427124,-6.900000095,148.2191162,75.23719788,5714.169434,46.72082901,0,-6.900000095,145.6961975,72.55831146,71.11104584,6.597934723,2.628573656
6/18/22 13:00,2119.016357,18,2303.122314,14.39867687,147.4038391,97.19226074,6341.057617,50.70606995,2283.112061,20.57901955,144.9436188,100.1117477,84.23947906,6.581310272,-2.96392417
6/18/22 6:00,2261.071777,18,1977.533936,11.09504318,143.7103271,93.93091583,6428.103516,50.33938599,1941.723877,16.26311111,141.6492462,96.96642303,81.37293243,6.677844048,-3.024963856
6/17/22 13:00,2053.390381,18,2807.137207,21,152.6667328,94.38477325,6004.144531,49.28047562,2300.784424,22,151.3773651,94.95239258,79.41030121,6.685007095,-0.539097369
6/17/22 6:00,2240.005615,18,2707.477539,18.75357628,142.4204559,95.84503174,6417.810059,50.27470779,2640.859375,24.73018837,141.0522461,98.9115448,81.55263519,6.70771265,-3.038712978
6/16/22 13:00,2070.442139,18,2579.443359,17.81868362,146.2863922,98.57613373,6389.613281,50.76256943,2549.594727,24.35295486,145.0395508,101.5394669,84.23454285,6.681070805,-2.989444971
6/16/22 6:00,2253.460693,18,2550.209717,17.05924606,145.2463074,97.86347198,6396.830078,50.66897202,2509.793701,23.1409874,143.9758301,101.0620956,83.89717102,6.682864189,-3.185462475
6/15/22 13:00,2141.072021,18,2602.367188,17.77129173,143.9064026,100.0182648,6392.186523,51.24916077,2565.679688,23.4346962,142.8760529,103.0310135,85.78420258,6.471432686,-3.070887804
6/15/22 6:00,2243.367188,18,2659.643799,18.41181183,141.6058807,99.12623596,6421.084473,51.18344879,2590.644043,24.24606323,141.0142212,102.1526108,85.35837555,6.471451759,-2.948812723
6/14/22 13:00,2139.708008,18,2677.813232,18.13759041,143.8217773,100.9801254,6386.416016,51.43743515,2614.720703,24.01408768,142.5445557,103.9287338,86.68019867,6.279345512,-2.998595238
6/14/22 6:00,2277.252197,18,2618.276123,17.71930313,143.1706085,99.2365036,6411.361816,51.19771957,2544.51709,23.4845829,142.3076019,102.2111511,85.20032501,6.368430138,-2.973608971
6/13/22 13:00,2133.403809,18,2610.001465,16.89112663,141.6730957,98.78133392,6411.503906,51.14854431,2568.910889,22.94277954,141.1151886,101.7044144,84.95318604,6.483463287,-2.962960958
6/13/22 6:00,2239.379883,18,2639.690186,17.39435768,144.9257507,95.49993134,6369.61084,51.18305969,2635.688721,23.49254799,143.6252594,98.65011597,81.68983459,6.405617237,-3.200973988
6/12/22 13:00,2045.631348,17,2578.399902,16.98332405,140.9957886,99.36299896,6410.389648,51.19326019,2575.736328,23.07066917,140.3605194,102.3720398,85.60943604,6.450201988,-3.067991734
6/12/22 6:00,2234.088135,18,2601.372314,17.43214417,145.2476501,95.76263428,6435.640625,51.49347687,2590.296143,23.44186783,144.2202301,98.77024841,82.38515472,6.469890594,-3.023092508
6/11/22 13:00,2046.743774,18,2581.673096,16.91041183,143.4448242,98.27006531,6513.89502,51.65528488,2590.048828,23.14177704,142.7454681,101.2329178,84.89685059,6.501430988,-2.939703941
6/11/22 6:00,2222.714111,18,2584.404541,17.15908241,144.026947,94.63816071,6489.598633,51.61462402,2615.592041,23.73470116,143.9341278,97.8554306,82.12890625,6.449317455,-3.158396959
6/10/22 13:00,2086.920166,18,2867.155518,20.48583603,143.2365417,101.3132782,6483.445313,51.93318939,2826.051514,26.36027145,142.2597198,104.478157,86.36474609,6.439852238,-2.994385004
6/10/22 6:00,2267.407227,18,2854.297607,20.32888794,143.2492523,97.03105164,6464.08252,51.9009552,2794.691162,26.07392883,142.3093109,100.0846329,82.54465485,6.515202999,-3.000296354
6/9/22 13:00,2072.158691,17,2946.44043,21.3508358,132.0743561,102.7206421,6491.321289,51.82204437,2888.597656,27.34360504,132.1430206,105.796814,88.23699951,6.495553017,-3.067321777
6/9/22 6:00,2312.919434,18,2765.711914,18.87981796,143.907547,97.77679443,6530.818848,51.50893402,2717.571289,24.90542984,143.3563232,100.6210327,82.29065704,6.414021492,-2.880273342
6/8/22 13:00,2233.930176,18,2425.138428,15.28831673,138.9230652,98.86390686,6479.42041,51.41536331,2443.010498,21.82284355,139.4317627,101.8712387,83.82415771,6.478690147,-2.953058243
6/8/22 6:00,2199.946533,18,2371.224854,15.30547428,143.1332855,97.20507813,6506.571777,51.60535049,2484.528564,22.15885735,142.3749237,100.1074295,83.35840607,6.5184412,-3.036710262
6/7/22 13:00,2130.397949,18,2331.592773,14.34719276,145.3338623,99.27093506,6295.947754,50.67512894,2456.140625,21.6562233,144.2398071,102.2420197,86.22787476,6.529280186,-2.990893602
6/7/22 6:00,2259.688721,18,2131.212402,12.5739336,147.3016663,92.83950806,6382.277832,50.87861633,2251.687744,19.65883255,145.8515167,95.6388855,80.71792603,6.528866291,-2.81826067
6/6/22 13:00,2253.687988,22,530.3296509,-6.900000095,156.4551086,74.14678192,5651.32373,48,0,-6.900000095,154.0761261,71.91126251,69.93789673,6.480981827,2.212972879
6/6/22 6:00,2305.876221,18,521.0557861,-6.900000095,150.3359528,76.10005951,6209.366211,49.83175278,0,-6.900000095,148.5703735,74.09545898,72.64719391,6.465137005,2.025585651
6/5/22 13:00,2085.754395,18,532.6408691,-6.900000095,154.6203613,75.23376465,6184.166992,51.1549263,0,-6.900000095,152.8060913,73.01361084,70.93322754,6.447725296,2.12399292
6/5/22 6:00,2175.009277,16,2004.019531,10.7958622,146.4546204,93.29193115,6222.060547,50.04842377,1963.232788,16.29395676,145.375824,96.22039795,80.87860107,6.453829288,-2.919583559
6/4/22 13:00,2115.457764,18,1931.702881,10.28692055,144.5147858,92.39896393,6441.552246,51.23181915,2069.997314,17.01994705,144.7300568,95.29157257,80.75391388,6.398098946,-2.919117928
6/4/22 6:00,2262.741211,18,2270.757568,14.15588856,143.6021729,91.24267578,6514.708496,51.56745529,2282.466309,19.99349403,142.9984436,94.22981262,77.84576416,6.431271553,-2.969673157
6/3/22 13:00,2460.409668,22,2289.135498,14.212327,143.5979156,95.14572144,6523.021973,51.5356636,2300.644043,19.52183533,143.4586792,98.1516037,81.37359619,6.454801559,-3.011666059
6/3/22 6:00,2512.477295,19,819.746582,-6.900000095,150.3505707,78.13974762,6577.182129,51.66316605,6.768810749,-6.900000095,149.3768005,74.55953217,71.10463715,6.405887604,3.590541124
6/2/22 13:00,2418.255859,19,2532.720703,16.43538094,146.3331299,94.80438232,6577.88916,52.40869904,2609.684082,22.93844986,145.5064697,97.61657715,80.64300537,6.364925385,-2.899341345
6/2/22 6:00,2451.281006,19,2503.586182,15.92943382,147.3503113,92.0930481,6638.566895,52.24412155,2545.605713,21.92827225,146.2978363,95.11863708,78.65753174,6.370697498,-3.03789711
6/1/22 13:00,2192.883301,19,2490.019531,16.17871094,145.5151215,98.22222137,6592.466309,52.29319,2578.460693,22.82990074,144.98349,101.1724396,84.63778687,6.334450722,-3.014194489
6/1/22 6:00,2284.333008,19,2579.145752,16.99114799,146.9027863,97.76164246,6498.400391,52.00481415,2680.656006,23.90784264,146.6752319,100.8208237,84.55587006,6.378363609,-3.019512653
5/31/22 13:00,2160.401855,18,2614.828857,17.23836327,144.8743896,100.1559525,6629.312988,51.86197281,2681.753174,23.99172211,144.2344666,103.2147217,86.53381348,6.35902071,-3.044717312
5/31/22 6:00,2240.265625,18,2579.789307,16.93562317,143.3300018,99.25049591,6591.496582,52.23796463,2743.881836,24.20777702,142.8678589,102.2509766,85.68756104,6.369089603,-3.007201195
5/30/22 13:00,2136.35083,18,2583.615723,16.9388752,146.1032867,96.21312714,6608.142578,52.01594162,2647.20166,23.5165081,145.8693237,98.98789215,82.04335785,6.310898304,-2.826091051
5/30/22 6:00,2277.679443,17,2582.561035,17.09225655,144.151947,96.71437836,6610.890625,52.12844086,2673.48877,23.91015625,144.0429688,99.63129425,83.3783493,6.381047726,-2.927591324
5/29/22 13:00,2027.046143,17,2723.452393,18.81155205,143.5092316,98.91421509,6351.248047,51.0246582,2725.641113,24.75287056,143.3283539,101.8984528,84.51335144,6.365589142,-3.046913624
5/28/22 13:00,2075.564697,19,2785.030029,19.67518616,142.2103882,99.9508667,6977.491211,54.11808395,2851.450684,26.6661396,142.7093506,102.8210449,85.06409454,6.320473671,-2.887336254
5/28/22 6:00,2291.18042,19,2826.101074,19.61405373,141.1979675,98.04505157,6977.87207,53.9917717,2896.810303,26.78791237,141.5176392,101.1053543,83.53455353,6.360944748,-3.034240484
5/27/22 13:00,2068.702637,18,2848.762451,20.37824059,142.3544617,100.1391678,6494.108887,51.86203384,2862.562012,26.90189934,142.5567627,103.1300964,84.90539551,6.41336298,-2.966450691
5/27/22 6:00,2361.387695,18,2852.025635,19.96507835,146.1537628,90.98816681,6497.296387,51.80857086,2755.490479,25.22041702,146.7253418,94.08203888,76.68477631,6.455343723,-3.07896018
5/26/22 13:00,2135.346191,18,2606.547852,17.31679344,143.1470947,91.9115448,6504.245605,51.74649429,2616.009277,23.41234207,143.5909271,94.89028931,77.7696228,6.444358349,-2.98696804
5/26/22 6:00,2317.971191,18,2640.731445,17.58704185,143.1478577,89.12934113,6483.884766,51.7705307,2622.133301,22.95005417,143.6433716,92.19734192,75.95703125,6.459600449,-3.074079752
5/25/22 13:00,2278.167725,18,2698.166748,17.98853874,146.7081757,89.36004639,6469.998047,51.78194809,2663.539307,23.6063385,146.6128082,92.45198822,76.37430573,6.506463051,-2.924239159
5/25/22 6:00,2469.696045,18,2772.118164,18.70513153,145.2840118,88.08695984,6514.900879,51.76081467,2782.356201,24.77285194,145.3654022,91.17584229,75.69580078,6.463313103,-3.0422194
5/24/22 13:00,2383.673096,18,2841.940918,19.38139343,146.6464386,91.84310913,6717.017578,52.68373489,2822.81958,25.25470734,146.6594086,94.79452515,78.56523895,6.462564468,-2.953526258
5/24/22 6:00,2280.615967,18,2781.795898,19.03026199,142.2485352,94.47161865,6700.048828,52.65138626,2879.664551,26.16507912,142.7093506,97.30476379,81.04708099,6.45319891,-3.012985468
5/23/22 13:00,2240.021484,18,2965.557617,20.74830437,142.8617554,102.0786591,7113.743164,54.5184288,2827.181396,25.63691711,143.920578,104.7496033,84.13968658,6.489572048,-2.713042498
5/23/22 6:00,2376.557129,18,3192.078857,23.16545677,144.8296814,96.43860626,7097.645508,54.27483749,2859.722168,26.24090767,146.124527,99.55973053,78.07169342,6.499129295,-3.103519201
5/22/22 13:00,2414.291504,18,3164.0625,22.99288559,144.4349365,97.0413208,7121.114258,54.54923248,2918.615967,26.70741081,144.782074,100.2563477,78.32717896,6.508416176,-3.209357738
5/22/22 6:00,2474.704834,18,3395.959961,26.05296707,141.8809814,96.75636292,7106.948242,54.17901611,3014.912598,28.00898552,143.3363037,99.72839355,77.84385681,6.547929287,-3.02091074
5/21/22 13:00,2288.853516,18,3056.89209,22.9365921,143.9493866,96.08521271,6558.140625,52.29216003,2801.849365,26.13111496,144.8251038,99.05639648,77.79037476,6.509558678,-2.928069353
5/21/22 6:00,2338.737549,18,2699.221436,19.65284729,143.839386,91.03942871,6526.023438,51.77680206,2571.954346,24.09816742,144.5208282,93.97451019,75.17079926,6.610095501,-2.94990325
5/20/22 13:00,2038.082886,18,2590.64209,17.45157814,142.82341,95.60430145,6516.167969,51.7123642,2564.083252,22.99564552,144.5028381,98.60061646,79.3863678,6.572905064,-2.872941256
5/20/22 6:00,2262.425781,18,2590.863525,17.13557053,143.6448975,98.96855927,6571.125977,51.75292969,2476.667969,21.97279167,146.0765228,101.7800903,83.24546814,6.618432999,-2.860334396
5/19/22 13:00,1959.70459,18,2708.573486,19.55540657,154.1534424,97.11792755,6395.754395,52.87075043,2602.083008,24.58419228,155.3527832,100.1635818,80.82336426,6.688427448,-3.013441801
5/19/22 6:00,2286.007568,18,2633.785645,17.61141205,145.8534241,95.08758545,6362.422363,51.55551147,2523.760254,21.94821358,149.2424011,98.19519043,79.68933105,6.627389431,-3.120290279
5/18/22 13:00,1993.240356,18,2980.66626,22.24689484,145.2884674,98.23939514,6500.744629,51.96862411,2761.282959,26.23664856,147.3293304,101.0259018,80.1523819,6.608552456,-2.991196632
5/18/22 6:00,2241.256592,18,2604.91333,17.43545151,146.1950989,94.31610107,6496.310547,51.69166946,2440.272949,21.47142029,147.5976257,97.2872467,78.66693878,6.610429764,-2.948242426
5/17/22 13:00,2015.425903,16,2571.560791,17.21417236,145.2836914,98.66585541,6384.499512,52.19001007,2435.685547,21.44639587,147.1954346,101.9265747,82.61779785,6.622346878,-3.292517662
5/17/22 6:00,2177.847168,16,2666.572266,17.27805328,141.7009277,98.11279297,6435.32959,51.71089172,2489.057373,21.96715927,143.6548157,101.1697388,81.37496948,6.624403954,-3.039611578
5/16/22 13:00,2242.429199,18,2773.621338,18.48553085,139.9008484,99.36941528,6480.248047,51.94166565,2667.861816,23.91462135,142.0894012,102.2369919,84.03566742,6.681286812,-2.836482048
5/16/22 6:00,2358.424561,18,2588.041504,16.66544724,144.2353516,97.14090729,6266.768555,51,2489.413574,21.83494568,146.4269714,100.2492599,82.97425079,6.677298069,-3.056549549
5/15/22 13:00,2157.906982,18,2390.591309,14.7386961,148.5080719,96.77032471,6417.552734,51.29945755,2256.439941,19.51469231,150.2780914,99.75769806,82.06497192,6.765963554,-2.851431847
5/15/22 6:00,2320.175293,18,2595.2854,17.00276947,146.7834473,94.49310303,6451.086914,51.13327789,2461.053711,21.59570885,148.8861084,97.52182007,79.75585938,6.804191113,-3.03029561
5/14/22 13:00,2141.117188,16,2719.672363,18.25594902,142.963089,101.3387146,6296.704102,51.23363113,2631.512207,23.73946381,144.7760315,104.2851791,84.5376358,6.809847832,-2.915974617
5/14/22 6:00,2377.899414,18,2464.358643,16.15183067,142.9897919,95.14337921,6543.28125,51.53884125,2407.988281,21.01977921,144.7416992,98.13932037,80.54250336,6.789538383,-2.98439455
5/13/22 13:00,2268.692139,18,2618.858887,16.6580658,147.6750641,96.80348969,6176.54834,49.80616379,2421.689941,21.67391586,150.6607056,99.70042419,81.73899078,6.835921764,-2.877970934
5/13/22 6:00,2335.314941,18,2437.69165,14.9664278,144.0813751,91.3468399,6013.180664,48.94934845,2327.905273,20.24486542,147.1425323,94.58069611,77.7557373,6.864528179,-3.132539272
5/12/22 13:00,2305.952637,18,2744.845947,19.03967476,141.5891724,98.96240234,5988.508301,49.06212616,2593.777344,23.90799522,142.3751831,101.9775467,83.86512756,6.835590363,-2.973206758
5/12/22 6:00,2358.494629,18,2343.72998,14.86257744,144.3164825,96.26068115,6122.401855,49.66223145,2176.275391,19.56165886,147.3945618,99.3337326,82.09014893,6.922031879,-3.0987854
5/11/22 13:00,2318.508789,18,547.1726685,-6.900000095,150.1693115,77.69935608,5491.56543,46.47029495,0,-6.900000095,152.9933929,75.92733002,74.30078888,6.978403568,1.75373292
5/11/22 6:00,2419.727295,18,1773.053223,7.116338253,150.0294952,88.0634079,6192.499512,50.09231186,1887.178345,13.89358521,153.887558,90.70192719,78.77197266,6.93615675,-2.690803766
5/10/22 13:00,2271.057129,18,2487.064453,16.4787941,148.8342285,102.7282715,6547.449219,51.74981689,2499.053223,22.6922493,153.011322,105.8197098,88.34991455,6.964691162,-3.179276228
5/10/22 6:00,2346.221924,18,2304.450928,13.73720264,145.6871033,99.6963501,6492.568359,51.56181335,2324.844482,20.15983009,149.7650146,102.6275711,86.81640625,6.973979473,-3.11486721
5/9/22 13:00,2232.990234,18,2762.897217,18.92283249,147.486618,92.37366486,6424.205078,51.07094955,2484.702881,22.7271843,151.2687073,94.1571579,77.35478973,6.919063568,-1.765225649
5/9/22 6:00,2363.969238,18,2773.687012,18.78593826,145.3494415,96.61946869,6407.213867,50.84671783,2477.2229,22.12552643,149.2450104,98.53431702,81.86340332,6.939679623,-2.021443844
5/8/22 13:00,2247.901855,18,2711.251465,18.17799377,142.1367645,96.28062439,6503.041504,51.3664856,2536.731445,22.47311783,145.1850891,98.45205688,81.40991211,6.919930458,-2.113559008
5/8/22 6:00,2374.490234,18,2524.907471,15.93928719,147.504425,95.77016449,6527.029297,51.27798843,2472.677734,21.10725021,151.5206604,98.80976105,82.29543304,6.866993904,-3.03070879
5/7/22 13:00,2234.744385,18,2448.255127,15.61626053,146.4098663,93.91448975,6601.348145,51.74850464,2459.321045,21.64388275,151.5380859,96.84407806,80.00640869,6.95513773,-2.920894384
5/7/22 6:00,2420.602539,18,2526.161865,16.2736969,147.5278168,94.19861603,6562.060547,51.87094116,2420.223633,21.11915016,151.6461639,97.05617523,80.65653229,6.955245495,-3.144953966
5/6/22 13:00,2350.227295,18,2443.98584,15.4623785,144.1027374,94.24959564,6449.407715,51.49081802,2359.446045,20.91708565,148.042038,97.34955597,80.53474426,6.995542049,-3.067904949
5/6/22 6:00,2477.939697,18,2583.490234,16.82564545,141.4276733,92.0379715,6511.395996,51.46958923,2487.986328,21.99568939,145.5806122,95.27307892,79.15000916,6.973006725,-3.121560335
5/5/22 13:00,2420.681641,18,2531.05835,16.32295418,149.5479584,93.85848999,6478.824707,51.76589584,2416.16333,21.3669014,153.5423279,96.84967041,80.46478271,7.103221416,-3.01211524
5/5/22 6:00,2475.24707,18,2543.813477,17.18150711,144.1146851,90.67612457,6482.233398,51.43670654,2440.246094,22.59474182,147.9827881,93.60916138,77.07336426,7.109723091,-2.921030283
5/4/22 13:00,2377.303955,18,2558.255859,16.3680687,145.4696655,96.30126953,6385.538574,50.6505394,2455.732666,21.69994545,149.6009827,99.09057617,83.21685791,7.107998371,-3.055500507
5/4/22 6:00,2483.035156,18,2481.889893,15.48485947,146.4078217,92.51993561,6293.928223,50.74533844,2430.861084,21.22821236,151.2077332,95.458992,80.47769928,7.12551403,-3.052226305
5/3/22 13:00,2507,17,2578.863037,16.39827919,146.2090759,90.950737,6320.071289,50.5602951,2501.114014,21.71947098,150.5300751,93.78407288,79.05441284,7.139844418,-2.933813095
5/3/22 6:00,2485.535889,16,2754.751465,18.68494034,144.0313263,92.5692749,6485.098633,51.69163895,2681.556885,23.98431587,148.4693146,95.53034973,79.77823639,7.125740528,-2.970457077
5/2/22 13:00,2354.985596,18,3030.163818,21.98897552,139.1204071,96.05708313,6710.499512,52.32646561,2970.729492,27.39724731,141.1906281,99.03447723,81.51689148,7.139926434,-2.901686907
5/2/22 6:00,2454.071045,18,2967.72998,21.51971626,143.1503296,96.4050293,7057.769531,53.73200989,2884.549805,27.0412159,147.2549438,99.39881134,83.07495117,7.20353651,-2.941562653
5/1/22 13:00,2438.007813,18,2970.56958,21.59347725,143.0459137,98.36917877,7108.259766,53.91856766,2781.716553,25.85956764,147.2834473,101.3092117,83.04008484,7.160614491,-2.922152996
5/1/22 6:00,2721.306152,22,3080.63501,22.76761246,144.0402985,94.14351654,7103.644043,53.89659882,2841.719971,26.67568398,148.5513153,97.15467072,79.84248352,7.229763031,-2.979641438
4/30/22 13:00,2458.328369,18,2958.95459,20.87508392,140.9339905,96.62837219,6497.201172,51.69641876,2542.435547,23.0843544,144.6723938,97.57505798,81.47583008,7.147806168,-1.09819603
4/30/22 6:00,2532.665771,18,3032.000244,21.8009491,146.8285217,94.12304688,6492.618164,51.54693604,2541.400879,23.11936378,150.9140472,95.19886017,79.43466949,7.132220268,-1.042090058
4/29/22 13:00,2337.158203,18,3042.073242,23.19465446,147.808075,93.01757813,6508.248535,52.06748962,2571.666016,24.61121178,151.84021,93.93768311,77.66876221,7.236709118,-0.884743333
