Date,TB.CHARGE.BPD,TB.CHARGE.PREHEAT.COND.LBHR,TB.CHARGE.F,TB.OVHD.F,TB.OVHD.PSIG,TB.OVHD.REVEIVER.PSIG,TB.OVHD.REVEIVER.F,TB.OVHD.REVEIVER.LVL.PCT,TB.BTM.PSIG,TB.BTM.LVL.PCT,TB.DP.PSIG,TB.BTM.F,TB.REBOIL.OUT.F
7/15/2022 13:00,11822.55273,3364.362061,153.4123688,175.7751617,183.1718445,182.9406891,98.85330963,56.35223389,184.3353271,80.71112061,1.184082031,213.6970673,216.1233521
7/15/2022 6:00,12301.79785,3932.324463,153.3493042,179.4546509,183.0008698,182.9354095,77.24609375,19.95126724,187.2182465,79.10299683,4.237060547,216.1178894,218.4076538
7/14/2022 13:00,11201.09961,3097.979004,153.1002808,178.3122253,183.1327057,182.8491211,100.2281265,52.53837967,183.0235291,79.96920776,-0.141448975,214.6928711,217.1874542
7/14/2022 6:00,11154.17871,3472.200684,152.6564484,181.3551788,183.0615234,183.4066772,86.05672455,58.93585587,183.4649658,79.71007538,0.408325195,215.4292297,217.7776794
7/13/2022 13:00,10675.06152,2829.445557,154.0720673,176.9775391,183.8012848,183.6343384,100.1552429,29.10192108,187.3635864,79.88949585,3.549194336,218.8019867,221.3375092
7/13/2022 6:00,11285.73047,3308.458496,151.7561798,183.911438,182.7947388,183.1867981,85.15665436,34.27570343,183.5904694,79.74099731,0.745836139,218.6455536,221.4664612
7/12/2022 13:00,13844.96094,4675.593262,154.6927338,170.7463531,180.9009552,183.6930084,102.1623764,88.23888397,185.9708557,81.44523621,5.218963623,216.760788,219.1852264
7/12/2022 6:00,11248.14746,3396.705566,152.958374,177.7545166,183.1027222,183.3558655,83.3114624,53.06610107,186.8623352,80.13742828,3.720245361,219.2025909,221.7450714
7/11/2022 13:00,14551.17871,3777.670166,153.4307861,167.9003906,182.95578,185.9211884,104.1357498,86.53793335,189.2962799,81.31207275,6.365203857,215.6428833,217.6416779
7/11/2022 6:00,12155.38477,3727.275391,152.9294281,177.0787506,183.1317902,183.1371307,84.85350037,45.25260925,187.660614,80.01672363,4.589447021,217.4837799,220.0139313
7/10/2022 13:00,12118.17578,3308.55542,155.8359833,168.4483795,183.6658478,183.0810547,99.89839935,56.77719498,188.7378693,78.42907715,6.184387207,217.5791626,220.1636963
7/10/2022 6:00,12493.66699,3536.195068,152.9554749,176.5058899,182.9116058,182.9821014,82.93708801,68.40209961,187.5824127,80.8752594,4.616775513,218.7333069,221.3148346
7/9/2022 13:00,13796.98145,3588.772461,151.4553833,167.7767944,182.5527191,182.2929382,99.52812958,82.2357254,188.6734772,81.93383789,6.137007713,214.8531189,217.4714508
7/9/2022 6:00,11818.07324,3405.351318,152.8069,179.5948486,182.7198944,182.6573334,93.11238861,66.3521347,186.8890381,80.35619354,4.15557909,219.3056183,222.0283508
7/8/2022 13:00,13417.95508,3773.297119,153.5284424,173.1126099,183.8861084,186.9810486,104.3328934,79.01901245,188.8832092,82.13050842,4.915786743,217.9359131,220.6628876
7/8/2022 6:00,11518.81152,3506.940918,153.4179688,184.1735992,185.7147217,188.3926392,93.03894806,84.96704102,186.5844727,79.75455475,0.85144043,220.4502106,223.6101074
7/7/2022 13:00,11347.21973,3160.446045,153.2073975,172.8332672,183.5357666,183.5174561,101.7944336,18.68209839,188.2369995,85.32228088,4.72869873,216.6730347,219.1242218
7/7/2022 6:00,12263.24609,3755.120361,153.1219482,175.0544281,182.6848602,185.6880951,89.58127594,85.74910736,187.321701,85.27687073,4.842681885,216.21138,218.462738
7/6/2022 13:00,11889.32813,3245.328857,153.3414154,174.0334625,182.7362823,182.6744843,99.264534,60.15164566,187.7062988,85.19243622,4.934387207,217.5886993,220.0328217
7/6/2022 6:00,11841.8623,3604.062256,152.996109,176.3031006,182.8700409,182.931366,87.64109039,43.29594803,187.6637268,85.1760788,4.789581299,218.7218628,220.907608
7/5/2022 13:00,11514.52832,3093.171143,155.640976,173.0304108,182.6142883,185.2967834,104.5514908,87.32452393,187.3718414,85.6318512,4.757537842,216.7989349,219.3148499
7/5/2022 6:00,13481.77344,3644.11499,152.1595764,174.4914246,182.7731323,185.3231049,86.57516479,47.07000732,188.085022,83.18209839,5.195159912,219.5402527,221.7725677
7/4/2022 13:00,13332.68262,3575.620361,152.8733826,169.546051,184.1580963,183.8791046,101.1587601,50.32073975,190.5166626,87.26283264,6.435928345,216.1808624,219.2689056
7/4/2022 6:00,12402.78516,3788.436523,151.2662811,172.308548,183.0856476,183.2452393,86.77399445,66.55558014,188.5345459,85.16694641,5.458679199,220.0991974,222.3345642
7/3/2022 13:00,11938.80273,3214.525146,153.2004852,167.6420288,183.2275391,182.911377,103.4006729,59.29412842,188.2696533,85.50434875,5.01159668,216.993515,219.6969299
7/3/2022 6:00,12034.49902,3859.717041,152.7224274,170.0085907,182.6854706,182.818985,88.59100342,46.87932205,188.4037018,84.1678009,5.744743824,219.0862122,221.6376953
7/2/2022 13:00,12842.70605,3276.301025,151.8534393,167.6635742,182.1540833,184.5222473,99.78103638,59.49795914,188.866806,85.27993011,6.624207973,219.4200745,221.7773895
7/2/2022 6:00,12811.07031,3888.257324,152.1585083,168.0206299,183.9006042,184.2059326,88.51654816,46.14479065,189.4894409,85.73460388,5.525663853,217.4742432,220.6768494
7/1/2022 13:00,14240.65527,3522.768311,153.7994385,168.5772705,184.4512939,185.5426025,102.3699951,24.91504669,189.3319855,80.65962219,5.409851074,217.1766357,220.8725739
7/1/2022 6:00,11306.97754,3687.839844,153.8922119,176.6351318,184.2993317,184.4232178,87.79297638,76.77103424,188.0935669,85.44035339,3.845214844,216.2151947,218.3303833
6/30/2022 13:00,11642.41309,3232.493896,153.9803009,168.0346832,183.0657959,183.0883942,96.88375092,32.79047775,187.9000854,85.33972931,4.873352051,215.1850433,217.716568
6/30/2022 6:00,12951.75586,4076.47168,151.774292,180.6188965,182.9063568,186.0424805,90.9161377,81.37619019,187.0227814,85.74162292,4.055099487,218.6360168,221.4125519
6/29/2022 13:00,13397.62402,3537.479736,152.7828979,169.2218018,182.8553009,182.876358,91.62094116,62.74269104,188.863678,84.03882599,6.03515625,215.7230072,218.0753937
6/29/2022 6:00,12323.13867,3702.445313,152.8681488,171.3923187,183.1741333,183.3297729,83.08385468,76.29953766,189.0678406,83.85955811,5.93568182,218.1610107,220.272583
6/28/2022 13:00,12599.23633,3322.275635,153.3005219,168.3824615,183.3942413,183.1187592,92.8870163,41.74074936,186.5917969,86.14953613,3.234097481,214.7481842,217.649353
6/28/2022 6:00,13214.83594,4045.577637,152.9647827,175.1124115,183.0640411,185.4031372,81.47735596,78.75673676,188.2029877,84.82624054,5.025091171,218.7542877,220.9319458
6/27/2022 13:00,13627.31836,3983.491455,152.9711914,175.6256104,183.8067627,183.2483063,81.9317627,49.22607422,188.1152344,87.84176636,4.208666801,215.7115631,218.134552
6/27/2022 6:00,11849.625,4049.770996,153.0639648,180.6323242,183.1375122,185.5783081,69.95697021,79.68414307,187.1429596,84.61183929,4.07043457,217.9320984,220.0616913
6/26/2022 13:00,11198.62402,3238.349365,153.6056519,179.5559845,183.026123,182.7170563,92.2670517,15.65338516,185.4952393,84.02100372,2.470092773,216.2151947,218.4528351
6/19/2022 13:00,9206.326172,3244.802734,148.9896698,182.3476257,183.6141357,183.9228058,102.9348297,85.81466675,181.8058777,84.97061157,-1.836166382,210.0992126,212.0128021
6/19/2022 6:00,10141.57324,3930.84082,148.0693512,180.5914307,182.9534149,182.7978516,84.71517181,56.40810776,184.969635,85.38208008,2.042232037,213.485321,215.2477112
6/18/2022 13:00,11667.03613,3361.007813,154.3363953,172.0692444,183.3190155,184.3766022,102.5939941,86.63152313,186.7043304,86.11933899,3.40171814,214.3780975,216.2998962
6/18/2022 6:00,11426.23438,3722.665283,153.187561,178.0348206,182.9194641,182.5284576,85.33193207,47.54573822,187.2441101,84.7155304,4.310913086,216.7874908,218.87677
6/17/2022 13:00,11615.17969,3637.962646,152.968338,178.1972198,180.4824829,180.4580688,103.4077988,83.62834167,179.838562,84.93010712,-0.648498535,209.9580383,212.1271515
6/17/2022 6:00,11914.10352,3838.284912,153.246048,176.3966827,183.1069946,182.7346802,85.04486084,54.57051849,187.6953125,84.86398315,4.629506588,218.7333069,221.1082764
6/16/2022 13:00,11589.05469,3261.799561,153.2501221,171.3665771,182.6733551,180.6724548,100.8467178,33.09234619,186.0889587,85.46221924,3.441248417,217.0507355,219.2748108
6/16/2022 6:00,11497.71777,3456.325684,152.8076172,178.318634,182.9859924,182.7262115,86.83929443,76.63406372,187.4670563,84.95671844,4.521331787,220.3357391,222.8108063
6/15/2022 13:00,12064.36914,3320.617676,153.1762695,174.2503967,183.9247131,185.3552246,104.5728607,86.90155792,187.3899994,86.09175873,3.441314697,217.359787,219.9720612
6/15/2022 6:00,12234.01367,3692.789307,152.9998779,174.6599426,183.40271,183.3659363,88.30754852,76.05600739,188.1057739,84.92732239,4.740756035,218.2754669,220.4675598
6/14/2022 13:00,12057.20703,3303.507568,154.3331451,176.2245331,183.9295959,185.4084778,101.8079147,82.82218933,187.0739746,84.77524567,3.008270264,217.9759674,220.4789581
6/14/2022 6:00,11792.42383,3525.332031,152.7779083,178.4388885,185.52742,188.3166504,92.10741425,88.99832153,189.8638153,85.46767426,4.362106323,220.6352539,223.2962799
6/13/2022 13:00,12631.98828,3678.55957,152.9169769,172.7294922,185.2253113,186.3883972,107.1436615,84.58010864,188.0306244,84.71689606,2.922058105,217.1308594,219.5160217
6/13/2022 6:00,11972.88477,3715.339355,153.421524,175.2271118,183.1665039,183.0196381,87.74286652,11.85118389,186.9289398,83.64724731,3.75213623,217.8653259,219.9457397
6/12/2022 13:00,12117.8623,3470.585693,153.0571442,171.0304871,183.5118103,182.4952698,107.0634003,18.51558685,185.3979645,84.03617096,2.915200233,215.8870544,218.0601044
6/12/2022 6:00,12120.91406,3765.391113,153.7322998,177.6000977,182.7400208,182.059021,95.34576416,44.12610245,186.7553711,85.76450348,4.001617432,217.0011444,219.3802185
6/11/2022 13:00,13900.7041,3565.256104,151.6261749,172.945755,182.2375488,179.5883179,108.940834,77.58737946,184.8342896,85.69191742,2.550971508,214.8950806,217.3812256
6/11/2022 6:00,12040.88281,3826.455078,153.2928467,176.5134735,183.0938721,182.4649048,87.67324066,63.08899307,187.3568726,85.9772644,4.302368164,216.1617737,218.3946228
6/10/2022 13:00,11864.77734,3329.674805,154.3251495,170.7948914,180.8535919,181.50177,103.7711639,88.72162628,184.2840576,83.97457123,3.107299805,218.5120239,220.9913635
6/10/2022 6:00,12316.16016,3701.08252,152.7054901,171.8764191,183.5406494,182.923584,78.95558929,23.39701271,187.9751587,81.12062073,4.490966797,222.2891998,224.9479218
6/9/2022 13:00,13611.63281,3672.599365,152.62146,168.2815552,183.3457947,181.4094543,95.36133575,32.05451965,188.5894775,86.56816101,5.200195313,218.3899231,221.6311646
6/9/2022 6:00,12356.82227,3843.121094,152.8411865,173.815918,183.1077576,183.2382202,74.20654297,32.78465271,189.0014648,85.60688782,5.827331543,220.6791229,223.0607605
6/8/2022 13:00,11825.85352,3673.804932,155.2133179,171.2822418,183.0039215,182.5990448,83.90620422,26.22083092,186.0385895,83.20169067,3.048400879,216.0492249,219.3583984
6/8/2022 6:00,12896.29492,3673.246826,152.959549,170.1000519,182.6844025,182.1297455,91.36846161,53.63085556,188.432312,85.73078918,5.759277344,217.2453156,219.2653198
6/7/2022 13:00,14173.51855,3854.908936,152.1994019,168.9331055,182.7568817,182.194519,95.7081604,12.13873005,185.8879852,84.5140686,2.90404439,213.3422394,215.0391083
6/7/2022 6:00,12150.29688,4013.407227,152.7053833,176.0197449,183.0056915,182.7241516,91.03180695,26.02955055,184.749527,85.00952148,1.711800337,213.0732574,214.94841
6/6/2022 13:00,7201.617188,3123.418701,154.8326569,181.366272,183.9234924,181.9975281,102.671814,47.80713654,181.8922424,85.06005859,-2.078094482,204.1472778,205.2679901
6/6/2022 6:00,9524.198242,4241.29541,153.9906769,179.3792725,183.3804474,183.2432556,89.82675934,72.55437469,183.0102692,84.86112213,-0.354003906,206.993515,207.7735901
6/5/2022 13:00,8950.568359,3581.516602,154.1070557,187.2021637,183.9074707,184.9713135,108.4478836,78.86413574,182.4737701,84.39289856,-1.400756836,212.3464355,214.5826111
6/5/2022 6:00,10175.31543,3439.657471,153.4124756,179.609375,183.079834,182.9205322,83.30596924,-5.178012848,182.9333496,84.11309052,-0.205078125,217.0621796,219.1666565
6/4/2022 13:00,11696.75098,3654.699219,153.4921722,178.0324402,182.7910614,181.7209625,94.61540222,48.88703537,184.1362,83.80249023,1.348956823,215.0438843,217.7782898
6/4/2022 6:00,11743.24414,4107.600098,152.3278351,175.4616394,182.9109192,183.225708,72.65487671,60.5658989,187.718811,85.68139648,4.817047119,216.804657,219.234314
6/3/2022 13:00,12428.5918,4175.900391,153.0329437,169.9676514,183.3563232,183.2646179,78.33516693,35.98833847,184.6847534,85.59629822,1.321868896,210.4921875,212.269516
6/3/2022 6:00,10180.1875,3867.888428,153.124588,183.5352631,187.9699707,191.1952209,67.96437836,90.22756195,188.5345459,84.89291382,0.539093018,212.1060638,213.9466095
6/2/2022 13:00,12241.46094,4136.861816,153.6454773,179.4174347,182.6376495,183.1169128,68.7134552,67.60620117,187.5244904,84.49009705,4.766921997,218.2411346,220.6790009
6/2/2022 6:00,12219.33496,4274.785645,153.4729004,184.6357727,182.9781036,183.0713654,65.88249207,30.1600666,187.4729919,84.93140411,4.498662472,219.3056183,221.6636353
6/1/2022 13:00,12585.65039,3665.681885,153.3871918,172.1221924,184.4255066,186.4854431,93.9151535,86.59739685,189.2965698,86.60995483,4.824752808,217.1346741,219.2325897
6/1/2022 6:00,12597.69629,3768.148926,153.3311005,171.5465851,184.1885376,187.262207,92.10871124,90.78275299,190.0483704,86.72434235,5.829162598,217.1861725,219.2282867
5/31/2022 13:00,12653.73438,3660.707764,154.1616821,173.7538147,186.4130402,188.4960938,97.42646027,86.33552551,190.0097046,84.82576752,3.991470337,217.4742432,219.5892944
5/31/2022 6:00,12507.3457,3840.648193,153.4498596,170.0315857,183.0173492,182.8333435,87.56843567,44.84630966,188.2965088,85.8057785,5.291976929,215.5284271,217.8089142
5/30/2022 13:00,12966.11816,3841.314697,153.381546,171.5330963,184.6676636,185.27771,100.687973,86.96395874,188.0799866,86.23283386,3.424063683,216.0015259,218.2498627
5/30/2022 6:00,12189.58594,3994.227051,153.6530609,176.345108,183.28125,183.0195618,80.89523315,37.75042343,187.7731323,85.11058044,4.55291748,217.9320984,220.1910706
5/29/2022 13:00,11586.0459,3497.664551,154.0840149,171.994278,182.5092316,180.9444427,98.30309296,21.07874489,184.9151611,84.527565,1.664733887,217.9320984,220.4315186
5/28/2022 13:00,12821.77832,3610.230713,154.072876,167.845459,183.0377197,180.0128174,103.6602859,64.00695801,186.5478668,85.52628326,3.523864746,214.3838196,217.5326538
5/28/2022 6:00,13008.78809,4170.016113,153.939209,171.5722809,182.9406738,182.7566528,80.68084717,26.08032227,188.1427002,84.44753265,5.19744873,215.8717957,218.8822784
5/27/2022 13:00,12984.1875,3684.157227,154.2018585,169.5375671,182.4197388,179.6019135,97.87271881,61.57552338,186.4459229,87.04395294,3.965759277,217.2567596,219.8224945
5/27/2022 6:00,12576.8125,4326.682129,153.6054535,183.1172638,182.7536011,183.5317993,72.30417633,29.05833054,186.8136597,82.84336853,3.647298574,223.0408325,225.6678314
5/26/2022 13:00,13248.74707,4463.716797,154.3244934,171.5823364,183.4208679,184.8108673,97.00134277,87.54425049,188.5491943,86.1301651,5.090560913,217.7832794,220.2878571
5/26/2022 6:00,12473.84375,4606.678711,153.6071777,182.3925781,183.0146027,183.1288147,68.6505127,66.36352539,187.6757813,84.78315735,4.630966187,220.5646667,222.8275909
5/25/2022 13:00,12903.40625,4675.19873,154.7485352,181.6955719,182.951355,181.7749023,67.8690567,70.86893463,186.4471436,85.1083374,3.448486328,217.397934,219.9225006
5/25/2022 6:00,12038.9375,4814.550781,153.5512238,186.0137939,182.9116821,183.4960938,54.48455811,54.28416443,184.3460083,84.68681335,1.470947266,217.7031555,220.043335
5/24/2022 13:00,13017.69336,4542.563965,153.563797,179.3168182,184.8599243,188.2645569,69.91719818,85.85515594,189.7288513,88.2691803,4.833155632,219.8054199,222.4163055
5/24/2022 6:00,13154.39453,4391.406738,153.6297607,173.014328,183.0275726,182.9825592,73.28252411,25.75761223,189.4915009,84.03551483,6.577453613,219.4563141,221.9161835
5/23/2022 13:00,13164.49121,3954.557861,153.051651,169.9783936,182.3590088,181.3903809,89.09164429,77.51403809,188.2431793,86.59976196,5.840988159,216.1503296,218.8595123
5/23/2022 6:00,13692.44727,4425.430176,153.1554718,177.5390625,183.3712006,182.7401733,68.37071991,44.92414093,187.5214386,84.19325256,4.35508728,222.2491302,225.0960083
5/22/2022 13:00,13451.95313,4518.625,153.7948608,173.2788086,182.9257965,183.4144592,65.09552002,27.54001808,189.0312195,83.01007843,6.043624878,220.936676,223.5366211
5/22/2022 6:00,14203.43262,4952.773438,152.9853821,177.4787903,181.8717957,185.7318878,62.67967606,89.28414154,186.9609985,83.78211975,4.640579224,220.0782166,222.206131
5/21/2022 13:00,12066.22461,3980.400879,154.8289948,174.66716,182.7726746,182.3803711,75.94426727,68.83499146,187.7458191,85.84197998,4.985046387,220.3967896,222.4823914
5/21/2022 6:00,12859.22852,4404.773438,154.0649414,175.3525848,184.8179626,187.9904327,75.59580231,88.11116791,190.2082977,84.36195374,5.415493488,219.6489868,221.5018616
5/20/2022 13:00,12451.28711,3835.997559,155.3332062,168.9703369,183.2835388,180.5023193,100.6561356,32.46049118,187.5513458,84.57234192,4.22852993,214.359024,217.3163452
5/20/2022 6:00,12070.08789,3782.893311,153.9824371,179.8843994,182.961441,182.7789307,85.75745392,55.31865692,187.2229767,84.64138031,4.263775349,219.3304138,221.8293304
5/19/2022 13:00,12193.66406,3349.991455,154.2382813,170.9509277,182.762146,180.1345825,103.9465332,28.36898804,186.1953735,85.19233704,3.42956543,216.901947,219.0678864
5/19/2022 6:00,11899.57715,3846.360352,153.3215332,176.0235596,183.2391357,183.0596924,83.87878418,24.19433594,188.0969391,85.24279785,4.877929688,217.817627,219.9813995
5/18/2022 13:00,11969.42676,3392.438965,153.1758575,167.9433136,183.3770752,180.1010132,103.7078934,37.80860901,187.2062683,86.04824066,3.80859375,217.4933167,220.0202332
5/18/2022 6:00,11712.30762,3722.964355,153.1641693,178.1941681,182.8536987,183.8188171,85.30324554,65.34500122,187.0826721,83.77555847,3.943634033,219.8969879,222.1156464
5/17/2022 13:00,11578.70703,2991.326416,156.1877441,174.3847656,182.6277924,179.5491028,101.3540726,33.22937012,184.747467,85.71728516,2.077560425,220.598999,223.2488098
5/17/2022 6:00,11748.93262,3420.299072,152.6029968,169.4151306,182.8147888,182.2808228,90.77468872,51.80046082,187.2976685,84.7358551,4.455871582,219.9408569,222.5869598
5/16/2022 13:00,12368.11523,3624.942139,154.0107269,169.746048,183.4788513,181.7422485,89.90686798,86.64980316,188.4501648,86.56674957,4.978559494,215.2117462,217.4023743
5/16/2022 6:00,11738.35059,3576.437744,153.6020966,176.7008514,183.6930847,184.6781921,75.87585449,12.74340725,187.8392944,82.86440277,4.254529953,219.0499725,221.1573181
5/15/2022 13:00,10972.20898,3217.381836,155.2670288,174.6691895,183.1228638,183.1855774,104.9487381,80.94955444,185.241394,84.7959671,2.204589844,215.9633636,218.2327423
5/15/2022 6:00,12436.5957,3924.152832,153.5006714,181.2518311,182.9978943,182.9049683,85.28794098,45.71861267,187.4075317,85.02933502,4.438018799,218.9622192,221.2869568
5/14/2022 13:00,11586.67188,3395.722656,155.0954132,172.396347,183.0802917,180.9307098,97.54944611,42.06161499,186.3525391,86.18998718,3.326034546,216.9114838,219.43927
5/14/2022 6:00,11846.93457,3724.645996,153.2707214,173.4738617,182.9761505,183.3969116,76.29114532,-1.90501225,188.9083862,85.13536835,5.94329977,217.684082,219.6513977
5/13/2022 13:00,11431.04395,3343.369141,153.246048,177.2717285,182.9138184,180.8895874,95.30670166,58.31929779,185.65979,85.88829803,2.689819336,215.7649689,218.1547852
5/13/2022 6:00,11421.1748,3729.411621,153.0517578,180.8270264,183.1515503,183.28125,85.30426025,56.80002975,187.5640869,85.7121582,4.385070801,218.8401337,221.2738647
5/12/2022 13:00,11320.73242,3143.913818,152.0445251,177.1583557,182.6774597,182.3261261,97.32116699,44.91905212,184.2675018,83.32391357,2.300491333,219.0652313,221.4570007
5/12/2022 6:00,11173.36719,3596.125,154.2156982,182.303772,182.922821,182.6358185,84.83071136,-4.38615799,187.1244049,84.18058014,4.195404053,219.6547089,222.1708679
5/11/2022 13:00,8951.604492,2933.156982,143.1250458,175.1664276,183.216095,181.0725555,97.96303558,42.14917374,181.0684204,85.11966705,-2.160339355,200.7592468,201.6559753
5/11/2022 6:00,10729.2832,3649.244141,153.1895905,179.6207275,182.870636,185.6488953,78.51720428,87.67980957,187.0365906,85.38230896,4.188919067,212.4360962,214.1437073
5/10/2022 13:00,11620.53418,3138.231445,153.2806396,171.585083,182.9452515,180.2215576,97.43652344,64.26086426,186.3098297,85.76377106,3.350830078,218.7333069,220.9364014
5/10/2022 6:00,11961.84277,3512.696045,153.5888672,171.8689117,182.7575836,182.0617828,83.70056915,66.24450684,188.4384155,83.44606018,5.758666992,218.5043945,220.4409637
5/9/2022 13:00,11272.97949,3471.961182,153.5552979,173.8900909,182.2493744,179.3063354,102.4997559,70.61515808,184.7309113,84.71518707,2.457275391,216.66922,218.4625397
5/9/2022 6:00,11721.63281,3766.970947,152.8484039,179.4932556,183.1693268,183.5242462,85.10742188,29.30693245,187.3897552,84.95623016,4.135284424,218.9679413,221.1548462
5/8/2022 13:00,12361.00684,3584.880859,153.1332397,167.7178955,183.5905457,180.3036499,102.9433212,65.0766983,186.7427063,86.81801605,3.110046387,213.6970673,215.436264
5/8/2022 6:00,12216.87305,3900.598877,153.2548065,174.2570038,182.8601074,182.5122223,84.91144562,23.69875526,188.1105194,84.87979126,5.20614624,217.359787,219.3711548
5/7/2022 13:00,12098.04492,3563.508789,153.8053436,170.1328583,182.3904419,178.934021,102.0200577,76.46616364,184.9868774,85.88960266,2.571197271,214.0480652,216.1930237
5/7/2022 6:00,11469.05566,3843.289551,152.7351837,181.52771,182.9022217,183.0480957,80.18829346,69.08182526,187.4093628,85.32711029,4.530625343,219.3056183,221.3859253
5/6/2022 13:00,11689.7998,3564.556396,152.9263763,175.8519592,182.780838,182.2635651,99.78166962,82.85662079,184.0812683,84.73217773,1.36376822,215.2994995,217.4500427
5/6/2022 6:00,12209.74707,4247.881836,152.9408722,177.4286957,182.7076111,182.6950073,68.87422943,81.78736115,187.3069763,85.82401276,4.640960693,216.4727173,218.7204285
5/5/2022 13:00,11464.04199,3753.584229,153.4814453,179.8623657,183.1974792,180.6170654,76.48757935,49.58290482,185.297699,85.41487122,2.036590576,217.451355,220.1300812
5/5/2022 6:00,12499.53027,4367.084961,153.0392456,173.4536743,182.971344,183.0404663,68.21014404,29.60403442,188.092804,85.93134308,5.081634521,217.6802673,219.8045502
5/4/2022 13:00,11376.13086,3468.679443,153.692627,178.1005859,183.1695557,181.2332153,94.68079376,73.03771973,185.9243317,85.24774933,2.751144409,218.9622192,221.1575775
5/4/2022 6:00,12053.39355,4054.757813,153.6891632,176.2658844,183.2720947,182.1469116,68.98966217,26.80155373,186.8792725,81.29489899,3.661806345,219.0461578,221.2792358
5/3/2022 13:00,11918.62695,4220.739258,153.8587494,178.5773163,182.8568573,182.8043518,62.32299805,27.69904518,187.9564667,84.56311035,5.033859253,217.8364105,219.8773193
5/3/2022 6:00,12106.45898,4300.002441,153.2348633,174.7630768,182.95578,183.5211182,61.4047966,38.40434647,187.4829102,83.96072388,4.50714922,221.022522,223.398819
5/2/2022 13:00,12781.65332,3865.085449,153.6232758,169.6357727,182.9220581,180.3915863,90.39537811,31.27365494,187.2262878,86.32248688,4.265099049,215.7573395,219.2312469
5/2/2022 6:00,13320.38281,4339.114258,153.6254883,172.5097656,183.0885162,182.957016,75.20904541,35.03570557,189.8470917,85.19194794,6.693023682,218.6188507,221.5315857
5/1/2022 13:00,12820.33398,3790.914063,153.5795746,171.1721191,182.6652679,183.1813354,83.78401947,79.44043732,188.2492218,84.81929779,5.557351589,218.6538391,220.9739532
5/1/2022 6:00,13820.56348,4612.800293,153.515625,173.4233398,188.4817505,191.6387329,78.55172729,97.86050415,195.3077698,84.36823273,7.214355469,219.2084961,222.0447693
4/30/2022 13:00,12411.03027,3918.450439,153.6346436,171.3348389,183.3612823,182.5973969,79.30603027,13.04102898,189.168335,84.71526337,5.788880348,219.3056183,222.0106049
4/30/2022 6:00,12450.11816,4344.085938,153.4732819,175.0363159,186.6461792,190.0180054,72.11871338,95.64310455,192.6108551,87.70574951,5.960596561,221.6297913,224.161087
4/29/2022 13:00,11331.69336,3477.623047,152.5787354,172.5616455,183.5118713,180.7149353,92.33551025,39.58358765,186.6929474,85.25830841,3.150958538,219.5345306,222.2224121
4/29/2022 6:00,12554.78125,4236.951172,153.314209,172.6165771,183.0698242,183.1499939,74.07836914,14.13147926,188.5646973,85.19521332,5.516157627,218.5043945,221.1705627
4/28/2022 13:00,12530.0498,3934.889648,155.4395752,172.5453949,185.1891174,186.9357147,95.07965851,90.88801575,190.6832581,84.34013367,5.575561523,219.9359283,222.7750397
4/28/2022 6:00,12059.61426,4159.614258,153.7985687,173.9426575,183.0468903,183.1852417,72.5189209,40.2757225,188.1110687,85.4841156,5.038789272,218.5043945,220.8986359
4/27/2022 13:00,11824.33594,3683.284668,153.0395508,172.2166901,183.4241333,182.6333771,77.37456512,11.50030613,186.8137665,82.88452148,3.441867113,218.9979095,221.5281677
4/27/2022 6:00,12108.97852,4193.354492,153.4431152,179.7278748,182.9385681,185.5182648,71.01550293,85.79257965,187.6077271,84.86834717,4.631045818,218.8097076,221.2232819
4/26/2022 13:00,11967.73145,3905.21167,153.8604736,171.966568,182.4447327,182.2006378,77.8503418,73.77073669,187.2100983,83.85847473,4.850853443,216.6730347,219.108551
4/26/2022 6:00,12142.05273,4278.019531,153.0063477,178.966217,183.0503082,183.6444397,51.8932724,31.40178299,188.2970581,85.38189697,5.317380905,218.2216949,220.7751312
4/25/2022 13:00,12299.9375,4167.722656,152.947998,174.911499,183.1410828,182.8401489,65.31829834,23.31428528,188.6811371,86.4544754,4.955223083,218.8477631,221.4619598
4/25/2022 6:00,12375.16016,4246.408691,153.1402588,177.1240234,183.252533,183.2745667,58.38317871,40.83709717,188.6196289,83.60379791,5.394048691,219.3056183,221.6378174
4/24/2022 13:00,12322.23633,3973.54126,153.0914307,174.7025146,186.3442993,189.4173737,71.42407227,95.35010529,191.3444061,83.10374451,5.895996094,218.5229645,220.8803711
4/24/2022 6:00,9516.738281,3963.304443,154.1656494,183.2794189,175.0259399,174.7146606,63.29498672,63.00354004,174.8153687,82.73020172,-0.141921997,217.2453156,219.646637
4/23/2022 13:00,12449.49805,3948.40918,152.9931183,172.596344,186.6122437,188.4608154,93.16864014,93.21216583,191.6167908,84.04241943,5.267581463,219.0410004,221.1552277
4/23/2022 6:00,12044.18164,4161.505859,152.8696747,178.5085297,182.8536987,182.9010925,74.14855957,69.45427704,187.7370758,85.08520508,4.883145809,218.6365051,221.121048
4/22/2022 13:00,12521.76855,3971.501953,152.9998779,170.9671631,183.2111053,182.3159637,83.43564606,46.90977097,188.6596375,86.31954193,5.457817554,215.7573395,218.0293274
4/22/2022 6:00,12022.09277,3866.477051,152.9724121,174.6407471,183.2385254,184.1328125,78.30460358,82.91199493,187.2367249,83.37451935,4.622792721,217.4556885,219.1616211
